Date,Close,High,Low,Open,Volume,Return
,^CNXAUTO,^CNXAUTO,^CNXAUTO,^CNXAUTO,^CNXAUTO,
2016-06-03,8749.25,8814.2998046875,8720.7998046875,8752.099609375,353200,0.004079759905742941
2016-06-06,8763.5498046875,8792.75,8698.75,8763.0,271300,0.0016344034845843236
2016-06-07,8799.0,8833.9501953125,8768.75,8819.900390625,303900,0.004045186722569705
2016-06-08,8841.849609375,8862.5,8806.2998046875,8816.0,265600,0.004869827182066189
2016-06-09,8784.2001953125,8854.900390625,8769.2998046875,8849.599609375,217300,-0.006520062725492881
2016-06-10,8688.2998046875,8834.400390625,8677.599609375,8765.650390625,288300,-0.010917373066722136
2016-06-13,8599.099609375,8612.2001953125,8536.900390625,8600.900390625,271500,-0.010266703189083626
2016-06-14,8613.150390625,8641.5498046875,8560.25,8622.099609375,236800,0.0016339828456786165
2016-06-15,8689.650390625,8703.7001953125,8634.9501953125,8646.0498046875,273500,0.008881767591480516
2016-06-16,8612.7998046875,8655.599609375,8555.5498046875,8649.0498046875,362700,-0.008843921502343921
2016-06-17,8675.2001953125,8695.0498046875,8647.2001953125,8670.7001953125,356100,0.007245076170357301
2016-06-20,8799.0498046875,8809.400390625,8607.349609375,8635.150390625,344500,0.014276282574080534
2016-06-21,8858.4501953125,8865.599609375,8803.349609375,8827.650390625,376100,0.006750773315699954
2016-06-22,8778.2001953125,8850.25,8733.349609375,8847.75,276000,-0.009059146716483779
2016-06-23,8870.2001953125,8879.5498046875,8775.9501953125,8790.9501953125,287300,0.010480508299312685
2016-06-24,8631.650390625,8651.5498046875,8306.2998046875,8461.4501953125,901200,-0.026893395801096176
2016-06-27,8605.400390625,8661.099609375,8569.5498046875,8629.7998046875,339600,-0.0030411333652380357
2016-06-28,8618.849609375,8639.7001953125,8567.25,8618.5,334700,0.0015628812303321027
2016-06-29,8744.7001953125,8757.5498046875,8697.650390625,8697.849609375,328700,0.014601784651237848
2016-06-30,8863.75,8879.5498046875,8814.349609375,8832.0,512400,0.013613937817023691
2016-07-01,8894.849609375,8932.4501953125,8862.25,8901.5498046875,349700,0.0035086288957832945
2016-07-04,8956.900390625,8989.099609375,8944.2998046875,8959.5,325000,0.0069760348937883965
2016-07-05,8852.400390625,8951.650390625,8833.2998046875,8951.650390625,386600,-0.011666982487533062
2016-07-07,8801.4501953125,8862.7998046875,8793.2998046875,8850.400390625,593000,-0.005755523142226826
2016-07-08,8870.5,8882.4501953125,8818.150390625,8851.5498046875,331300,0.007845275852867317
2016-07-11,9058.7998046875,9064.900390625,8952.400390625,8954.650390625,412800,0.021227642713206762
2016-07-12,9121.849609375,9128.349609375,9074.75,9076.349609375,356600,0.006960061602738543
2016-07-13,9069.9501953125,9139.849609375,9041.5498046875,9132.650390625,387000,-0.005689571335309007
2016-07-14,9115.150390625,9121.150390625,9039.349609375,9044.5,271300,0.004983510861598761
2016-07-15,9204.4501953125,9254.25,9106.150390625,9109.349609375,317800,0.009796854781391806
2016-07-18,9226.0,9331.2001953125,9209.5,9237.4501953125,343700,0.002341237578587174
2016-07-19,9260.0498046875,9290.7998046875,9189.0,9236.9501953125,318900,0.0036906356695751708
2016-07-20,9279.7998046875,9312.849609375,9258.349609375,9258.349609375,261800,0.0021328179023403226
2016-07-21,9208.650390625,9313.0498046875,9198.849609375,9306.7001953125,603800,-0.007667128123449385
2016-07-22,9290.5,9301.5,9222.900390625,9236.7998046875,484300,0.008888339322592698
2016-07-25,9378.7998046875,9391.099609375,9285.9501953125,9293.2001953125,282300,0.009504311359722406
2016-07-26,9255.400390625,9403.2998046875,9229.0,9383.75,452400,-0.013157271360118572
2016-07-27,9330.75,9375.5,9262.099609375,9297.150390625,293600,0.00814115070065724
2016-07-28,9404.349609375,9426.5,9333.4501953125,9354.5498046875,392300,0.007887855678804012
2016-07-29,9470.849609375,9512.0498046875,9418.2001953125,9418.2001953125,318200,0.0070711960701361765
2016-08-01,9530.0498046875,9622.900390625,9498.650390625,9531.9501953125,515200,0.006250779787897676
2016-08-02,9469.599609375,9631.4501953125,9454.5,9567.4501953125,472900,-0.00634311431224277
2016-08-03,9301.75,9523.9501953125,9283.400390625,9494.7001953125,365500,-0.01772510098619451
2016-08-04,9439.75,9479.650390625,9362.7001953125,9426.5,404900,0.01483591797242445
2016-08-05,9738.650390625,9757.7001953125,9497.150390625,9512.900390625,502900,0.03166401553272058
2016-08-08,9797.5498046875,9851.099609375,9769.349609375,9798.2001953125,373900,0.006048005801625234
2016-08-09,9747.599609375,9841.900390625,9682.0498046875,9840.25,1013300,-0.00509823336530546
2016-08-10,9559.349609375,9782.0,9543.2001953125,9782.0,542400,-0.019312446914514836
2016-08-11,9513.25,9565.5498046875,9432.9501953125,9550.0498046875,330800,-0.004822462956035167
2016-08-12,9618.5,9668.349609375,9536.900390625,9541.900390625,339600,0.011063516674112428
2016-08-16,9558.599609375,9622.5498046875,9496.75,9622.5498046875,271900,-0.00622762287518841
2016-08-17,9647.0,9669.349609375,9566.900390625,9581.2001953125,267200,0.009248257510263036
2016-08-18,9678.599609375,9730.400390625,9667.7001953125,9675.2001953125,258900,0.0032755892375868623
2016-08-19,9638.5498046875,9705.900390625,9623.349609375,9695.5498046875,224800,-0.004137975151767503
2016-08-22,9539.0,9646.349609375,9529.650390625,9643.2001953125,221400,-0.010328296964247308
2016-08-23,9526.2998046875,9557.900390625,9470.4501953125,9542.5,232200,-0.0013313969297096273
2016-08-24,9529.0,9583.5498046875,9501.2998046875,9552.849609375,210300,0.00028344639239374914
2016-08-25,9470.849609375,9580.599609375,9455.7998046875,9565.4501953125,375000,-0.0061024651721062195
2016-08-26,9538.400390625,9597.099609375,9452.7001953125,9524.150390625,334000,0.007132494341704376
2016-08-29,9697.0,9707.0,9589.599609375,9641.4501953125,369800,0.016627484995375363
2016-08-30,9866.0498046875,9873.349609375,9742.75,9742.75,294800,0.017433206629627662
2016-08-31,9897.2998046875,10000.2998046875,9875.599609375,9878.900390625,488700,0.0031674277566642317
2016-09-01,9939.9501953125,9989.7001953125,9925.650390625,9932.150390625,399000,0.0043092956126074
2016-09-02,10052.9501953125,10069.0,9986.150390625,10012.150390625,401700,0.011368266216594147
2016-09-06,10348.5498046875,10368.2998046875,10113.849609375,10113.849609375,445700,0.029404264781181633
2016-09-07,10359.849609375,10407.099609375,10326.5498046875,10381.7998046875,432000,0.0010919215639646485
2016-09-08,10458.650390625,10466.900390625,10374.75,10383.0498046875,364500,0.009536893388934153
2016-09-09,10299.2001953125,10441.75,10288.2001953125,10441.75,366900,-0.015245771620344906
2016-09-12,10013.5,10087.2001953125,9969.900390625,10075.2001953125,345800,-0.027740037080018265
2016-09-14,10086.25,10112.9501953125,9983.099609375,10055.0498046875,345600,0.007265191990812436
2016-09-15,10064.0498046875,10130.25,10022.4501953125,10097.4501953125,455900,-0.002201035599206813
2016-09-16,10117.9501953125,10276.0,10065.2998046875,10123.849609375,512400,0.005355735680073304
2016-09-19,10146.349609375,10167.0498046875,10108.849609375,10162.849609375,408900,0.0028068347357210754
2016-09-20,10075.0,10175.599609375,10045.0,10168.150390625,298900,-0.00703204720139694
2016-09-21,10095.9501953125,10169.900390625,10034.599609375,10084.7001953125,284300,0.002079423852357376
2016-09-22,10250.349609375,10271.400390625,10195.2001953125,10237.7998046875,319600,0.015293202826434982
2016-09-23,10224.9501953125,10281.650390625,10206.7001953125,10276.0,306400,-0.002477907098824228
2016-09-26,10048.650390625,10197.0498046875,10034.5498046875,10196.650390625,249500,-0.017242118672453066
2016-09-27,9992.5,10123.349609375,9978.5498046875,10095.25,215500,-0.0055878539348315215
2016-09-28,10115.9501953125,10142.2998046875,9998.75,10007.7998046875,311100,0.012354285245183894
2016-09-29,9893.849609375,10224.25,9859.4501953125,10203.2001953125,708800,-0.02195548432419292
2016-09-30,10029.2998046875,10051.0498046875,9842.25,9901.900390625,465900,0.013690343057585208
2016-10-03,10275.5,10290.150390625,10126.4501953125,10146.7998046875,431500,0.02454809409500669
2016-10-04,10289.7001953125,10367.349609375,10238.599609375,10364.2998046875,308600,0.001381946894311703
2016-10-05,10344.0,10364.5498046875,10276.0,10350.849609375,351700,0.005277102700449454
2016-10-06,10269.849609375,10402.5498046875,10236.4501953125,10389.4501953125,317400,-0.007168444569315535
2016-10-07,10344.2998046875,10358.349609375,10256.150390625,10303.099609375,249600,0.007249394893235506
2016-10-10,10335.7998046875,10421.150390625,10327.2998046875,10406.7998046875,184400,-0.000821708589318737
2016-10-13,10203.0,10289.5,10116.0,10278.150390625,337100,-0.012848527177091063
2016-10-14,10223.4501953125,10249.400390625,10177.25,10241.75,227000,0.0020043315997746447
2016-10-17,10008.400390625,10252.900390625,9986.5,10241.4501953125,249600,-0.021034954010545448
2016-10-18,10150.0498046875,10154.2001953125,10046.7998046875,10047.099609375,333100,0.014153052289473278
2016-10-19,10092.5498046875,10164.5498046875,10052.650390625,10159.75,244600,-0.005664996833162905
2016-10-20,10088.7001953125,10179.400390625,10077.2001953125,10133.349609375,246900,-0.0003814308028692315
2016-10-21,10101.599609375,10120.2001953125,10053.650390625,10117.5498046875,263200,0.001278600197525348
2016-10-24,10188.2001953125,10220.0498046875,10105.849609375,10121.5,266100,0.008572957678616433
2016-10-25,10143.7001953125,10202.650390625,10119.0,10150.5498046875,234800,-0.004367797957138153
2016-10-26,10056.5498046875,10157.349609375,10018.4501953125,10122.75,290700,-0.008591577919985549
2016-10-27,9912.849609375,10022.400390625,9873.599609375,10005.0498046875,607500,-0.014289214303450204
2016-10-28,10056.7001953125,10070.349609375,9952.5498046875,9968.650390625,441200,0.014511527119452472
2016-11-01,10105.5498046875,10154.099609375,10041.5,10092.25,398800,0.004857419275337449
2016-11-02,9973.7998046875,10042.099609375,9962.150390625,10000.2998046875,283900,-0.013037390596886356
2016-11-03,9948.25,10056.849609375,9925.900390625,9944.349609375,390700,-0.002561692152221906
2016-11-04,9870.75,9944.849609375,9827.4501953125,9939.5498046875,373400,-0.0077903148795014365
2016-11-07,9892.599609375,9976.4501953125,9874.7001953125,9949.4501953125,247000,0.0022135713471620466
2016-11-08,10079.7001953125,10098.349609375,9965.4501953125,9981.75,537000,0.01891318696050215
2016-11-09,9819.7998046875,9903.599609375,9330.849609375,9466.0498046875,579600,-0.02578453580850204
2016-11-10,9758.150390625,10052.849609375,9725.25,9970.25,402700,-0.006278072393397616
2016-11-11,9308.2998046875,9666.900390625,9277.7998046875,9652.0,389400,-0.04609998492846423
2016-11-15,8828.599609375,9203.900390625,8771.349609375,9199.0,516200,-0.051534673933786634
2016-11-16,8918.650390625,9113.0498046875,8830.349609375,8977.349609375,515200,0.010199894120736408
2016-11-17,8915.599609375,8990.5,8866.400390625,8926.4501953125,325100,-0.00034206759054111746
2016-11-18,8983.849609375,9006.0,8864.7998046875,8929.650390625,257400,0.007655121695711031
2016-11-21,8681.599609375,9003.900390625,8659.400390625,9003.849609375,334400,-0.033643706555883335
2016-11-22,8852.900390625,8878.4501953125,8708.9501953125,8764.9501953125,361000,0.019731476796628344
2016-11-23,8891.150390625,8921.900390625,8807.9501953125,8914.650390625,311000,0.004320617911899971
2016-11-24,8754.5,8842.849609375,8718.5498046875,8838.7998046875,450700,-0.015369258714720058
2016-11-25,8780.400390625,8801.150390625,8718.7001953125,8780.5,277800,0.0029585231166828763
2016-11-28,8826.650390625,8883.2001953125,8771.599609375,8780.9501953125,243200,0.00526741355091076
2016-11-29,9017.9501953125,9057.7001953125,8821.599609375,8841.25,326300,0.021672978561684486
2016-11-30,9113.7998046875,9125.650390625,9009.7001953125,9050.9501953125,380200,0.010628757899419528
2016-12-01,9041.0,9130.25,9018.150390625,9126.849609375,337700,-0.007987865242558567
2016-12-02,8888.7001953125,9058.099609375,8867.5,8984.150390625,405300,-0.01684546009152743
2016-12-05,9046.25,9065.5498046875,8865.650390625,8890.349609375,275600,0.017724729288381758
2016-12-06,9014.0,9107.900390625,8997.7001953125,9083.349609375,218600,-0.003565013126986316
2016-12-07,9053.25,9128.349609375,8996.0,9040.0498046875,211700,0.004354337696915955
2016-12-08,9299.0498046875,9305.25,9133.9501953125,9135.900390625,284700,0.02715044925164989
2016-12-09,9252.2998046875,9364.900390625,9218.0498046875,9360.75,260500,-0.005027395377152799
2016-12-12,9092.0,9228.5,9061.9501953125,9228.5,219900,-0.01732540104313174
2016-12-13,9196.0,9241.400390625,9139.0498046875,9201.7001953125,855900,0.011438627364716236
