date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022/01/19 00:00:00+00,2022,1,19,chokepoint1,Suez Canal,23,9,10,4,17,46,63,2158073.75640853,736490.212543264,62075.7901070722,63179.3976034061,775661.135637837,3019819.15666228,3795480.29230011,889
2022/01/20 00:00:00+00,2022,1,20,chokepoint1,Suez Canal,25,12,6,6,19,49,68,2830195.2961088,573577.556556109,45680.5019989528,94866.1516026027,1274292.56295102,3544319.50626647,4818612.06921748,890
2022/01/21 00:00:00+00,2022,1,21,chokepoint1,Suez Canal,14,15,8,0,8,37,45,1353336.44978977,841468.091872575,69545.0237586197,0,361839.770796223,2264349.56542096,2626189.33621719,891
2022/01/22 00:00:00+00,2022,1,22,chokepoint1,Suez Canal,13,14,8,3,22,38,60,900134.572818039,702434.307854606,58729.4230511938,58668.2593920164,1125614.34125838,1719966.56311586,2845580.90437424,892
2022/01/23 00:00:00+00,2022,1,23,chokepoint1,Suez Canal,17,16,11,1,13,45,58,1538307.51808058,845320.571804569,142048.536114534,17811.2753669025,1117654.00720926,2543487.90136659,3661141.90857584,893
2022/01/24 00:00:00+00,2022,1,24,chokepoint1,Suez Canal,17,21,9,2,17,49,66,1541768.62018058,1088237.64407532,109232.960170731,46282.143869463,1038362.36507216,2785521.36829609,3823883.73336825,894
2022/01/25 00:00:00+00,2022,1,25,chokepoint1,Suez Canal,18,22,7,2,20,49,69,1402708.85669871,1185194.19364631,86533.8361271417,34014.1550363808,935884.270071591,2708451.04150854,3644335.31158013,895
2022/01/26 00:00:00+00,2022,1,26,chokepoint1,Suez Canal,16,15,2,2,14,35,49,1700107.93610262,916143.649527193,9037.58734319337,32395.3264986707,909134.798029369,2657684.49947168,3566819.29750105,896
2022/01/27 00:00:00+00,2022,1,27,chokepoint1,Suez Canal,18,11,7,4,23,40,63,1270508.2568992,493321.889221661,23554.9321509117,73364.2375778918,1253442.18548545,1860749.31584966,3114191.50133511,897
2022/01/28 00:00:00+00,2022,1,28,chokepoint1,Suez Canal,20,19,4,1,14,44,58,1693125.41748267,1026498.01271536,28042.8209976536,18744.3291615435,1051236.33379735,2766410.58035722,3817646.91415457,898
2022/01/29 00:00:00+00,2022,1,29,chokepoint1,Suez Canal,21,7,7,1,17,36,53,1805437.75155236,364787.744573119,39310.525996202,17236.7024167106,904919.040141034,2226772.72453839,3131691.76467942,899
2022/01/30 00:00:00+00,2022,1,30,chokepoint1,Suez Canal,19,24,6,2,5,51,56,1989578.47255006,1173486.36115649,34752.4676191423,36442.5145434494,446190.389367522,3234259.81586915,3680450.20523667,900
2022/01/31 00:00:00+00,2022,1,31,chokepoint1,Suez Canal,20,19,8,2,14,49,63,2052502.54344711,924557.321330795,90527.8926385242,29423.7691823159,920456.629377101,3097011.52659875,4017468.15597585,901
2022/02/01 00:00:00+00,2022,2,1,chokepoint1,Suez Canal,24,18,9,2,11,53,64,2184304.01857602,879777.997358239,93605.804528043,29153.6539134921,883058.212764046,3186841.47437579,4069899.68713984,902
2022/02/02 00:00:00+00,2022,2,2,chokepoint1,Suez Canal,16,29,2,3,13,50,63,1253368.76861477,1370214.32639233,20808.6635103953,56412.452033327,562478.022570919,2700804.21055083,3263282.23312175,903
2022/02/03 00:00:00+00,2022,2,3,chokepoint1,Suez Canal,20,27,7,3,15,57,72,1616509.75507911,1430774.19810054,79816.204520949,36359.8870823426,846285.58540871,3163460.04478294,4009745.63019165,904
2022/02/04 00:00:00+00,2022,2,4,chokepoint1,Suez Canal,14,21,1,1,19,37,56,1482620.63062532,1283665.42396343,25252.326190913,8579.68509543787,744540.409495329,2800118.0658751,3544658.47537043,905
2022/02/05 00:00:00+00,2022,2,5,chokepoint1,Suez Canal,21,14,5,3,15,43,58,1789268.64425483,623803.279507391,29367.4749118696,35114.6152803842,1059699.45826543,2477554.01395448,3537253.4722199,906
2022/02/06 00:00:00+00,2022,2,6,chokepoint1,Suez Canal,21,12,6,5,15,44,59,1772749.24312115,770181.914040615,53484.9900909738,60925.7163283724,544554.52018504,2657341.86358111,3201896.38376615,907
2022/02/07 00:00:00+00,2022,2,7,chokepoint1,Suez Canal,24,22,10,2,15,58,73,2190352.82986574,1361203.70413027,26531.0659031915,35552.6235657246,951030.558789412,3613640.22346492,4564670.78225433,908
2022/02/08 00:00:00+00,2022,2,8,chokepoint1,Suez Canal,19,33,11,4,18,67,85,1526056.90854337,1760848.97687558,124017.137179556,54490.2504556504,732707.103929747,3465413.27305416,4198120.3769839,909
2022/02/09 00:00:00+00,2022,2,9,chokepoint1,Suez Canal,15,21,4,0,16,40,56,1528480.53745612,1294085.86849675,11474.8675714936,0,891496.0852812,2834041.27352436,3725537.35880556,910
2022/02/10 00:00:00+00,2022,2,10,chokepoint1,Suez Canal,12,18,8,4,13,42,55,1078904.85794686,1021622.8999297,60881.3399376693,73585.7577823445,664630.819118184,2234994.85559657,2899625.67471476,911
2022/02/11 00:00:00+00,2022,2,11,chokepoint1,Suez Canal,17,22,4,3,24,46,70,1545722.89596048,1187678.28661601,16759.8826401798,58707.5291068694,1400475.49218169,2808868.59432354,4209344.08650524,912
2022/02/12 00:00:00+00,2022,2,12,chokepoint1,Suez Canal,25,16,3,5,16,49,65,2322973.31668655,887801.149092371,24790.6272265534,79337.2004723389,1039165.06133739,3314902.29347782,4354067.35481521,913
2022/02/13 00:00:00+00,2022,2,13,chokepoint1,Suez Canal,13,23,7,2,20,45,65,1193907.90420977,1347011.12548141,67459.9257627593,47633.0851646138,1104301.35328517,2656012.04061856,3760313.39390373,914
2022/02/14 00:00:00+00,2022,2,14,chokepoint1,Suez Canal,21,14,7,1,18,43,61,2250737.15288479,658666.147774888,95297.4450300293,0,1444415.68534582,3004700.74568971,4449116.43103553,915
2022/02/15 00:00:00+00,2022,2,15,chokepoint1,Suez Canal,26,13,12,5,16,56,72,2434375.9492926,606651.621569684,85458.9146931574,83576.1534876626,781248.185012253,3210062.6390431,3991310.82405535,916
2022/02/16 00:00:00+00,2022,2,16,chokepoint1,Suez Canal,20,13,6,0,13,39,52,2076009.79208909,680943.877652042,58555.3976142557,0,873183.804672785,2815509.06735539,3688692.87202817,917
2022/02/17 00:00:00+00,2022,2,17,chokepoint1,Suez Canal,18,16,6,3,18,43,61,1411020.8080898,984134.463103881,45047.2865103024,52089.6771775834,1299674.73718088,2492292.23488157,3791966.97206245,918
2022/02/18 00:00:00+00,2022,2,18,chokepoint1,Suez Canal,11,26,6,5,11,48,59,1199849.30193081,1218837.8456984,63136.6925590056,87819.8414277493,679519.684266442,2569643.68161597,3249163.36588241,919
2022/02/19 00:00:00+00,2022,2,19,chokepoint1,Suez Canal,22,26,4,3,24,55,79,1995677.50816543,1498460.07859306,16453.0009454745,63010.9223084586,1173316.87740865,3573601.51001242,4746918.38742107,920
2022/02/20 00:00:00+00,2022,2,20,chokepoint1,Suez Canal,11,15,14,1,12,41,53,718788.790013166,829335.654923186,111003.74714471,3182.70030821818,736285.770746558,1662310.89238928,2398596.66313584,921
2022/02/21 00:00:00+00,2022,2,21,chokepoint1,Suez Canal,21,15,5,1,17,42,59,2200092.39645842,619767.308900114,76434.274213643,17146.609596529,944986.090013907,2913440.58916871,3858426.67918261,922
2022/02/22 00:00:00+00,2022,2,22,chokepoint1,Suez Canal,18,20,5,2,9,45,54,1797111.60091842,1568436.86171994,47701.4198244214,24773.4452673542,363153.713400135,3438023.32773014,3801177.04113028,923
2022/02/23 00:00:00+00,2022,2,23,chokepoint1,Suez Canal,31,13,3,1,15,48,63,2918096.80887925,690212.394528201,22172.3323944645,11179.0639106487,800430.222288734,3641660.59971256,4442090.8220013,924
2021/07/02 00:00:00+00,2021,7,2,chokepoint1,Suez Canal,25,10,4,1,14,40,54,2391446.80932354,449656.315129958,36499.3459400232,14900.7672543534,552189.4682882,2892503.23764787,3444692.70593607,925
2021/07/03 00:00:00+00,2021,7,3,chokepoint1,Suez Canal,8,12,8,4,16,32,48,880606.873701821,833221.45795411,130588.23691563,77067.8410240655,896874.910915156,1921484.40959563,2818359.32051078,926
2021/03/11 00:00:00+00,2021,3,11,chokepoint1,Suez Canal,16,12,6,2,23,36,59,1538250.51710032,555536.965156086,71737.9499541405,29221.3516441698,1204522.82684498,2194746.78385471,3399269.6106997,927
2021/07/04 00:00:00+00,2021,7,4,chokepoint1,Suez Canal,17,16,4,2,13,39,52,1541049.61964211,811093.297195499,28088.0421214916,27351.6443321848,650266.145307211,2407582.60329129,3057848.7485985,928
2021/07/05 00:00:00+00,2021,7,5,chokepoint1,Suez Canal,19,12,6,1,11,38,49,1853191.14622811,808899.199420697,30526.6579289393,23876.3154390954,638241.599455039,2716493.31901684,3354734.91847188,929
2021/07/06 00:00:00+00,2021,7,6,chokepoint1,Suez Canal,16,19,6,3,13,44,57,1132998.58676532,1231569.47009634,67185.6883593156,54055.5345182139,1042123.12148658,2485809.27973919,3527932.40122577,930
2021/07/07 00:00:00+00,2021,7,7,chokepoint1,Suez Canal,16,6,5,1,20,28,48,1896215.87773387,399948.973901627,37935.3041456596,15272.8635842895,1231829.3071338,2349373.01936544,3581202.32649925,931
2021/07/08 00:00:00+00,2021,7,8,chokepoint1,Suez Canal,16,18,9,1,13,44,57,1442914.79876315,1008343.83832043,47423.5476352814,3674.44910078747,868987.758729586,2502356.63381965,3371344.39254924,932
2021/07/09 00:00:00+00,2021,7,9,chokepoint1,Suez Canal,20,16,8,1,17,45,62,2037701.14258799,804860.693089651,79411.2446027692,12892.2881109211,1169584.90981889,2934865.36839133,4104450.27821022,933
2021/07/10 00:00:00+00,2021,7,10,chokepoint1,Suez Canal,19,13,2,3,12,37,49,1859228.87522344,752408.754980006,27304.5225460879,60798.6527665445,566512.877439965,2699740.80551608,3266253.68295604,934
2021/07/11 00:00:00+00,2021,7,11,chokepoint1,Suez Canal,16,19,10,2,14,47,61,1814240.9272388,1273020.17221996,83133.50252464,26861.0500251513,787949.509012921,3197255.65200855,3985205.16102147,935
2021/07/12 00:00:00+00,2021,7,12,chokepoint1,Suez Canal,18,11,7,2,12,38,50,1719883.97869593,908095.887743303,98964.5995760805,36566.2634019127,709665.863901416,2763510.72941723,3473176.59331865,936
2021/07/13 00:00:00+00,2021,7,13,chokepoint1,Suez Canal,17,16,3,3,19,39,58,1454041.34648351,820725.430627131,13528.0892121532,67398.4030358298,1124252.23398283,2355693.26935862,3479945.50334145,937
2021/07/14 00:00:00+00,2021,7,14,chokepoint1,Suez Canal,13,19,6,4,15,42,57,1218040.9131955,1079938.68391272,31284.5911129519,62199.5146276154,761596.802723811,2391463.70284879,3153060.5055726,938
2021/07/15 00:00:00+00,2021,7,15,chokepoint1,Suez Canal,18,8,7,2,11,35,46,2346940.04829199,402191.283670511,64208.7837153565,25347.0387735905,721262.808124891,2838687.15445145,3559949.96257634,939
2021/07/16 00:00:00+00,2021,7,16,chokepoint1,Suez Canal,19,13,5,3,20,40,60,1641088.38073834,922156.052764581,88438.9824752707,52287.6764083167,1454538.32738228,2703971.09238651,4158509.41976879,940
2021/07/17 00:00:00+00,2021,7,17,chokepoint1,Suez Canal,16,16,3,1,16,36,52,1453797.67022014,950301.951496982,16012.6941126112,16917.8999202776,991458.535114193,2437030.21575001,3428488.7508642,941
2021/07/18 00:00:00+00,2021,7,18,chokepoint1,Suez Canal,19,10,3,2,20,34,54,1915312.72780909,487378.209077374,30703.1370704293,36543.7875872631,724350.117526767,2469937.86154415,3194287.97907092,942
2021/07/19 00:00:00+00,2021,7,19,chokepoint1,Suez Canal,22,17,5,2,6,46,52,2549385.07308253,880305.550361906,23841.0589342791,49356.560789224,439217.364847601,3502888.24316794,3942105.60801554,943
2021/07/20 00:00:00+00,2021,7,20,chokepoint1,Suez Canal,18,16,3,2,11,39,50,1749346.99842904,1104873.32195344,7798.50415771098,37952.7761819494,696086.631795841,2899971.60072214,3596058.23251798,944
2021/07/21 00:00:00+00,2021,7,21,chokepoint1,Suez Canal,14,17,6,3,13,40,53,1340187.05808347,1331063.89857243,68746.7745727655,47581.6097382671,870442.348327351,2787579.34096693,3658021.68929428,945
2021/07/22 00:00:00+00,2021,7,22,chokepoint1,Suez Canal,17,15,8,5,19,45,64,1582808.4141192,1076087.41011441,84445.2640730618,81554.1324891932,1127954.94194448,2824895.22079587,3952850.16274034,946
2021/07/23 00:00:00+00,2021,7,23,chokepoint1,Suez Canal,18,14,6,2,13,40,53,1858412.55166069,1025559.7726401,79125.9982838754,37564.1650547739,993451.882644135,3000662.48763944,3994114.37028357,947
2021/07/24 00:00:00+00,2021,7,24,chokepoint1,Suez Canal,16,21,7,1,17,45,62,1525606.21195271,976149.095910475,53398.9160106209,16008.6424755936,848649.850758404,2571162.8663494,3419812.7171078,948
2021/07/25 00:00:00+00,2021,7,25,chokepoint1,Suez Canal,20,26,6,1,10,53,63,1989215.77728735,1380376.63105824,33014.8810731196,10409.4102595867,422003.73444954,3413016.6996783,3835020.43412784,949
2021/07/26 00:00:00+00,2021,7,26,chokepoint1,Suez Canal,18,14,9,5,21,46,67,2092342.53432479,731351.738467136,76183.1337432837,84825.4906996605,1195242.63337654,2984702.89723487,4179945.53061141,950
2021/07/27 00:00:00+00,2021,7,27,chokepoint1,Suez Canal,10,21,9,3,17,43,60,786723.378169095,1197199.96971011,75463.2342594872,25447.9935531326,853201.845808013,2084834.57569182,2938036.42149983,951
2021/07/28 00:00:00+00,2021,7,28,chokepoint1,Suez Canal,17,19,5,1,18,42,60,1668411.63612094,1121743.88703658,18438.1436623883,16529.2080364604,1137595.75694504,2825122.87485636,3962718.63180141,952
2021/07/29 00:00:00+00,2021,7,29,chokepoint1,Suez Canal,17,18,9,3,17,47,64,1561014.56064954,855863.070058731,64962.2879976744,38579.6414233264,1157923.21955885,2520419.56012927,3678342.77968812,953
2021/07/30 00:00:00+00,2021,7,30,chokepoint1,Suez Canal,28,14,5,4,16,51,67,2805435.35578477,691068.662913448,26448.0550411409,70089.0949350101,815226.912399275,3593041.16867437,4408268.08107364,954
2021/07/31 00:00:00+00,2021,7,31,chokepoint1,Suez Canal,14,14,6,2,16,36,52,1140214.45179193,587975.416556479,85794.7960849156,32830.491097973,713478.620923707,1846815.1555313,2560293.77645501,955
2021/08/01 00:00:00+00,2021,8,1,chokepoint1,Suez Canal,18,14,6,1,20,39,59,1690300.78292827,854503.207832684,50347.5230419277,14573.9864422425,1203306.44374486,2609725.50024512,3813031.94398998,956
2021/08/02 00:00:00+00,2021,8,2,chokepoint1,Suez Canal,19,20,7,2,15,48,63,2001811.20369522,1022582.15893028,15214.9563639522,35312.2227912004,881303.268850245,3074920.54178065,3956223.8106309,957
2021/08/03 00:00:00+00,2021,8,3,chokepoint1,Suez Canal,13,23,10,2,14,48,62,1690686.14204809,1188104.14833171,85193.0793646518,38215.4251235214,641997.73923154,3002198.79486797,3644196.53409951,958
2021/08/04 00:00:00+00,2021,8,4,chokepoint1,Suez Canal,14,20,10,5,11,49,60,1085322.86768247,1297606.08567859,76757.8797068913,69792.5146408353,604567.046124051,2529479.34770879,3134046.39383284,959
2021/08/05 00:00:00+00,2021,8,5,chokepoint1,Suez Canal,19,21,11,0,14,51,65,1338710.81347211,893730.823683247,80194.5820143535,0,747208.058069948,2312636.21916971,3059844.27723966,960
2021/08/06 00:00:00+00,2021,8,6,chokepoint1,Suez Canal,20,18,5,4,15,47,62,1980342.9768531,996517.055501563,33428.4906843366,81904.550706166,1105532.2540705,3092193.07374516,4197725.32781566,961
2021/08/07 00:00:00+00,2021,8,7,chokepoint1,Suez Canal,16,21,4,2,15,43,58,1365533.42498199,1169740.28089274,13089.3374687201,20917.4256065897,776995.157027933,2569280.46895003,3346275.62597797,962
2021/11/16 00:00:00+00,2021,11,16,chokepoint1,Suez Canal,19,19,9,2,12,49,61,1543434.17735699,1152179.07533775,89746.0401288079,34342.7764668802,710772.440906264,2819702.06929042,3530474.51019669,963
2021/05/11 00:00:00+00,2021,5,11,chokepoint1,Suez Canal,18,19,3,0,22,40,62,1650671.51503993,1089613.44747485,12314.2131171391,0,1395846.39575202,2752599.17563192,4148445.57138395,964
2021/11/17 00:00:00+00,2021,11,17,chokepoint1,Suez Canal,18,23,6,2,17,49,66,1647430.67435933,1313326.89125926,39039.006537882,17088.1310983273,1116072.341822,3016884.7032548,4132957.0450768,965
2021/03/12 00:00:00+00,2021,3,12,chokepoint1,Suez Canal,22,15,3,2,12,42,54,2247372.37395384,952197.367424511,2342.76092346663,34968.8448371342,1023486.69715491,3236881.34713895,4260368.04429386,966
2021/11/18 00:00:00+00,2021,11,18,chokepoint1,Suez Canal,18,21,5,3,10,47,57,1907156.53774981,1260519.28488011,40213.7550840478,30960.0072145602,796987.812003204,3238849.58492852,4035837.39693173,967
2021/03/13 00:00:00+00,2021,3,13,chokepoint1,Suez Canal,16,10,5,3,15,34,49,1770933.5867289,690152.172205441,61386.56306193,55377.1201977137,1171914.89924195,2577849.44219399,3749764.34143593,968
2021/11/19 00:00:00+00,2021,11,19,chokepoint1,Suez Canal,20,17,5,5,21,47,68,2146947.30411559,875790.332754969,36769.7618255599,82145.6152426151,1168362.44476453,3141653.01393874,4310015.45870327,969
2021/03/14 00:00:00+00,2021,3,14,chokepoint1,Suez Canal,21,13,6,3,16,43,59,2105891.70490423,962734.807327508,47884.910239877,37124.6130689877,1171502.50619892,3153636.0355406,4325138.54173953,970
2021/11/20 00:00:00+00,2021,11,20,chokepoint1,Suez Canal,15,21,6,1,21,43,64,1209997.41090385,1210840.36166442,59057.2030395148,5423.29905501697,1263637.94839619,2485318.27466281,3748956.223059,971
2021/03/15 00:00:00+00,2021,3,15,chokepoint1,Suez Canal,13,6,13,1,18,33,51,1209717.01758917,254036.208827682,138375.060826821,19688.1763758866,1035562.49817876,1621816.46361956,2657378.96179832,972
2021/11/21 00:00:00+00,2021,11,21,chokepoint1,Suez Canal,13,17,4,6,18,40,58,1018297.94689557,1033247.09129269,40619.6811315822,94375.7165713089,956868.789457178,2186540.43589116,3143409.22534833,973
2021/11/22 00:00:00+00,2021,11,22,chokepoint1,Suez Canal,17,20,5,2,24,44,68,1428141.33987491,958605.534356533,18977.9249035052,34827.5816917766,1303614.41636732,2440552.38082672,3744166.79719404,974
2021/11/23 00:00:00+00,2021,11,23,chokepoint1,Suez Canal,21,24,4,4,14,53,67,2055172.87939369,1698506.2667591,43199.8027870007,65046.3726556363,1143117.55147872,3861925.32159542,5005042.87307414,975
2021/11/24 00:00:00+00,2021,11,24,chokepoint1,Suez Canal,16,12,7,5,20,40,60,1591402.01899293,756862.449561363,90896.1990951128,82490.7850384091,1183776.24484443,2521651.45268782,3705427.69753224,976
2021/11/25 00:00:00+00,2021,11,25,chokepoint1,Suez Canal,22,20,4,1,19,47,66,2241267.15647904,930379.842065829,42026.3875697254,15984.6424755936,1090700.30529449,3229658.02859019,4320358.33388467,977
2021/11/26 00:00:00+00,2021,11,26,chokepoint1,Suez Canal,23,21,4,1,15,49,64,1823442.19565597,1503870.85053776,65913.5540915721,18546.9914662708,581696.154064474,3411773.59175158,3993469.74581605,978
2021/11/27 00:00:00+00,2021,11,27,chokepoint1,Suez Canal,22,22,5,2,16,51,67,2600615.68550953,1071830.1682392,47296.8726096172,28589.7869870781,820040.040457534,3748332.51334543,4568372.55380296,979
2021/11/28 00:00:00+00,2021,11,28,chokepoint1,Suez Canal,18,26,7,1,20,52,72,1572610.00484278,1783594.50411475,62632.3674376551,18418,619156.338842449,3437254.87639518,4056411.21523763,980
2021/11/29 00:00:00+00,2021,11,29,chokepoint1,Suez Canal,20,20,1,2,19,43,62,1880203.76398689,1541454.63881377,6962.93743633819,31727.5292768703,843176.119095676,3460348.86951386,4303524.98860954,981
2021/11/30 00:00:00+00,2021,11,30,chokepoint1,Suez Canal,24,17,3,4,20,48,68,2236753.92044024,918170.530776632,7464.28635390084,70885.4821189908,1333313.08590883,3233274.21968976,4566587.30559859,982
2021/12/01 00:00:00+00,2021,12,1,chokepoint1,Suez Canal,16,17,5,2,16,40,56,1597813.67080848,740856.819873896,28738.6975886693,34277.7086554453,1051845.48671582,2401686.89692649,3453532.38364231,983
2021/12/02 00:00:00+00,2021,12,2,chokepoint1,Suez Canal,8,12,3,2,19,25,44,918651.440198483,761877.386349599,7913.38630514261,32243.7194832905,1343979.64507542,1720685.93233652,3064665.57741194,984
2021/12/03 00:00:00+00,2021,12,3,chokepoint1,Suez Canal,17,12,4,4,19,37,56,1932179.02474136,654806.001429217,57353.1536842452,62017.6364327797,1209819.4554239,2706355.8162876,3916175.2717115,985
2021/12/04 00:00:00+00,2021,12,4,chokepoint1,Suez Canal,16,23,2,4,20,45,65,1329074.3889572,1229734.66770243,9902.55398845121,70160.4808438201,946916.661641766,2638872.09149191,3585788.75313367,986
2021/12/05 00:00:00+00,2021,12,5,chokepoint1,Suez Canal,17,14,6,2,13,39,52,1928109.13479491,733808.314650015,70981.5013191324,32552.9509071277,946850.104564966,2765451.90167119,3712302.00623615,987
2021/12/06 00:00:00+00,2021,12,6,chokepoint1,Suez Canal,20,28,4,3,17,55,72,1790516.77136387,1876365.52042487,52044.8898725457,45817.6510570808,912710.676921517,3764744.83271837,4677455.50963989,988
2021/12/07 00:00:00+00,2021,12,7,chokepoint1,Suez Canal,22,9,3,0,18,34,52,2091479.5479448,670284.779593792,25787.6371955684,0,890179.701085094,2787551.96473416,3677731.66581926,989
2021/12/08 00:00:00+00,2021,12,8,chokepoint1,Suez Canal,14,20,8,2,11,44,55,1183045.1620001,1061668.1744399,87073.3316391587,33562.8632475515,812555.838098605,2365349.53132671,3177905.36942532,990
2021/12/09 00:00:00+00,2021,12,9,chokepoint1,Suez Canal,20,23,4,0,21,47,68,1882097.73295286,1193927.80005295,40149.69804652,0,1082455.17419422,3116175.23105233,4198630.40524655,991
2021/12/10 00:00:00+00,2021,12,10,chokepoint1,Suez Canal,25,21,4,3,16,53,69,2439970.20485059,1698778.76629156,26017.2798220497,54277.2827722113,1009563.71796658,4219043.53373642,5228607.25170299,992
2021/12/11 00:00:00+00,2021,12,11,chokepoint1,Suez Canal,19,14,7,3,15,43,58,2196280.60122937,937175.606641894,50190.8866208206,21066.3454588339,1088553.88313729,3204713.43995092,4293267.32308821,993
2021/12/12 00:00:00+00,2021,12,12,chokepoint1,Suez Canal,17,19,7,2,19,45,64,1761728.65828828,891322.341633516,132289.109854662,24591.1423361759,1096991.30404267,2809931.25211263,3906922.5561553,994
2021/12/13 00:00:00+00,2021,12,13,chokepoint1,Suez Canal,16,16,8,4,18,44,62,1318924.89663258,1420679.22642713,91479.0571532505,65807.7427201228,830385.446061127,2896890.92293308,3727276.36899421,995
2021/12/14 00:00:00+00,2021,12,14,chokepoint1,Suez Canal,13,19,1,7,15,40,55,1064991.40946661,978317.606135497,8729.44361278186,112294.24804126,939705.238645123,2164332.70725614,3104037.94590127,996
2021/12/15 00:00:00+00,2021,12,15,chokepoint1,Suez Canal,17,13,6,1,17,37,54,1386539.3974929,668261.747493096,30379.3451511769,17961.3632923845,1249803.74234569,2103141.85342956,3352945.59577525,997
2021/12/16 00:00:00+00,2021,12,16,chokepoint1,Suez Canal,14,16,4,2,10,36,46,1739069.8455822,1085577.23127745,61243.1115542621,28943.7189877924,353104.513961927,2914833.9074017,3267938.42136363,998
2021/12/17 00:00:00+00,2021,12,17,chokepoint1,Suez Canal,19,19,2,3,16,43,59,1829156.64810189,913314.485953201,18213.0467002987,45630.7560116368,812641.152676861,2806314.93676702,3618956.08944388,999
2021/12/18 00:00:00+00,2021,12,18,chokepoint1,Suez Canal,22,15,4,1,18,42,60,2069573.76925979,987085.648492885,68218.7016417215,10166.3513484034,1352047.0512112,3135044.4707428,4487091.521954,1000
2021/12/19 00:00:00+00,2021,12,19,chokepoint1,Suez Canal,21,15,5,5,22,46,68,2175768.56786823,1069285.74099513,55678.7815064089,92947.434731644,1264600.68709425,3393680.52510141,4658281.21219566,1001
2021/12/20 00:00:00+00,2021,12,20,chokepoint1,Suez Canal,1,26,2,1,19,30,49,146333.159959283,1247960.32640181,15890.129746307,18459.8255437368,1167811.04740629,1428643.44165113,2596454.48905742,1002
2021/12/21 00:00:00+00,2021,12,21,chokepoint1,Suez Canal,16,17,9,3,19,45,64,1772181.48864457,989860.668762256,124503.074823633,54408.0519861616,1149885.28511619,2940953.28421662,4090838.56933281,1003
2021/12/22 00:00:00+00,2021,12,22,chokepoint1,Suez Canal,28,24,2,3,14,57,71,2588012.86499463,1609027.97060292,13357.6908945348,54674.5150695313,697514.124025427,4265073.04156161,4962587.16558704,1004
2021/12/23 00:00:00+00,2021,12,23,chokepoint1,Suez Canal,17,16,8,2,23,43,66,1519532.44102948,1010024.43711533,57650.9661691155,30957.1524586128,1630384.80279623,2618164.99677254,4248549.79956877,1005
2021/12/24 00:00:00+00,2021,12,24,chokepoint1,Suez Canal,15,3,3,4,22,25,47,1296283.79899901,188125.755834611,13966.58179751,60014.1864263273,1258049.50543217,1558390.32305746,2816439.82848964,1006
2021/12/25 00:00:00+00,2021,12,25,chokepoint1,Suez Canal,19,20,4,1,21,44,65,1743968.4603268,842215.310314039,98022.5783298781,16508.5566672397,1425844.68787881,2700714.90563796,4126559.59351677,1007
2021/12/26 00:00:00+00,2021,12,26,chokepoint1,Suez Canal,21,20,3,7,12,51,63,2165508.1493513,1062508.3333041,18120.8125429693,108321.673060874,668667.454090353,3354458.96825925,4023126.4223496,1008
2021/12/27 00:00:00+00,2021,12,27,chokepoint1,Suez Canal,20,19,1,3,15,43,58,1800615.28770355,903358.543112119,4600.01090672509,60323.8287594671,519184.369312162,2768897.67048186,3288082.03979402,1009
2021/12/28 00:00:00+00,2021,12,28,chokepoint1,Suez Canal,22,19,2,1,16,44,60,1666808.8253521,1200225.63441039,18650.6219304984,18983.4711443264,749653.254752385,2904668.55283732,3654321.8075897,1010
2021/12/29 00:00:00+00,2021,12,29,chokepoint1,Suez Canal,17,14,5,3,15,39,54,1562720.98638439,852081.767113261,39384.5433282713,41749.5139293032,927983.651084079,2495936.81075522,3423920.4618393,1011
2021/12/30 00:00:00+00,2021,12,30,chokepoint1,Suez Canal,9,21,8,3,18,41,59,616598.17483584,1090399.85327105,102870.77808584,37921.9465155641,992625.600735465,1847790.75270829,2840416.35344376,1012
2021/12/31 00:00:00+00,2021,12,31,chokepoint1,Suez Canal,21,16,6,1,15,44,59,1931241.74264226,768174.15791643,78915.715199429,15561.2052416528,876136.396267672,2793892.82099977,3670029.21726744,1013
2022/01/01 00:00:00+00,2022,1,1,chokepoint1,Suez Canal,19,20,5,3,12,47,59,1731508.47587027,1077918.37736723,58860.5837668723,60443.2971671155,1012237.45948598,2928730.73417149,3940968.19365746,1014
2022/01/02 00:00:00+00,2022,1,2,chokepoint1,Suez Canal,20,14,8,2,11,44,55,1900463.07259113,757916.776107883,73719.9686619614,34402.830565242,657212.93593816,2766502.64792622,3423715.58386438,1015
2022/01/03 00:00:00+00,2022,1,3,chokepoint1,Suez Canal,19,19,10,2,14,50,64,1472126.75650195,1034871.98676031,80299.8527685202,20980.1524542512,626817.45870215,2608278.74848503,3235096.20718718,1016
2021/05/12 00:00:00+00,2021,5,12,chokepoint1,Suez Canal,18,19,5,3,12,45,57,2024360.21439495,1102509.8295769,55426.2283899015,54828.0816052211,930036.720076196,3237124.35396698,4167161.07404317,1017
2022/01/04 00:00:00+00,2022,1,4,chokepoint1,Suez Canal,17,21,10,2,20,50,70,1608376.83612783,1138131.84124419,87442.7510032508,35209.3321055249,1146322.94586456,2869160.7604808,4015483.70634536,1018
