date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2021/02/21 00:00:00+00,2021,2,21,chokepoint2,Panama Canal,7,14,0,3,13,24,37,545669.221661409,721096.950952395,0,56617.2148960803,452044.408366979,1323383.38750988,1775427.79587686,22725
2021/04/18 00:00:00+00,2021,4,18,chokepoint2,Panama Canal,7,7,2,3,16,19,35,379704.710508054,418479.347421093,42230.9940464759,59931.1723214286,764886.496878421,900346.224297051,1665232.72117547,22726
2021/04/19 00:00:00+00,2021,4,19,chokepoint2,Panama Canal,11,11,1,2,10,25,35,799795.017397183,561228.057761274,8237.62365591398,47816.0326086957,409466.451348682,1417076.73142307,1826543.18277175,22727
2021/04/20 00:00:00+00,2021,4,20,chokepoint2,Panama Canal,10,8,2,3,18,23,41,696137.590527673,452095.859167198,43136.5144230769,59125.45700636,720974.36010768,1250495.42112431,1971469.78123199,22728
2021/04/21 00:00:00+00,2021,4,21,chokepoint2,Panama Canal,14,9,2,1,10,26,36,822811.852415304,422543.767682899,30528.7741330834,20783.6907216495,432073.999022759,1296668.08495294,1728742.08397569,22729
2021/04/22 00:00:00+00,2021,4,22,chokepoint2,Panama Canal,7,9,2,3,14,21,35,277039.696665123,419795.562538164,41188.1751787538,67630.6343478261,594034.866979287,805654.068729867,1399688.93570915,22730
2021/04/23 00:00:00+00,2021,4,23,chokepoint2,Panama Canal,7,9,2,1,15,19,34,680879.024845105,418290.11358969,27836.2203556234,17888.3333333333,558397.778687106,1144893.69212375,1703291.47081086,22731
2021/04/24 00:00:00+00,2021,4,24,chokepoint2,Panama Canal,9,11,0,1,10,21,31,764066.512465636,476982.627488852,0,19539.8415841584,333021.093803682,1260588.98153865,1593610.07534233,22732
2021/04/25 00:00:00+00,2021,4,25,chokepoint2,Panama Canal,9,5,1,1,16,16,32,736372.073480607,203983.704437058,13440.5480769231,17590.22,586788.914024987,971386.545994589,1558175.46001958,22733
2021/04/26 00:00:00+00,2021,4,26,chokepoint2,Panama Canal,11,7,4,1,9,23,32,723604.576407932,603052.401593252,73466.8782654128,15023.5913978495,260541.058602046,1415147.44766445,1675688.50626649,22734
2021/04/27 00:00:00+00,2021,4,27,chokepoint2,Panama Canal,9,8,0,1,20,18,38,470080.22574999,403276.409478545,0,20019,851029.935913006,893375.635228534,1744405.57114154,22735
2021/02/22 00:00:00+00,2021,2,22,chokepoint2,Panama Canal,8,16,2,3,11,29,40,565073.110277563,845640.561550716,40752.2740384615,56183.9833333333,403720.676326518,1507649.92920007,1911370.60552659,22736
2021/02/23 00:00:00+00,2021,2,23,chokepoint2,Panama Canal,3,12,2,2,15,19,34,315256.609364604,588385.867210533,59553.7118770146,44461.2673267327,496529.529024013,1007657.45577888,1504186.9848029,22737
2021/02/24 00:00:00+00,2021,2,24,chokepoint2,Panama Canal,16,6,1,2,12,25,37,1160097.19550493,251642.479000093,16296.2692307692,55083.5014909189,468283.914317931,1483119.44522671,1951403.35954464,22738
2021/02/25 00:00:00+00,2021,2,25,chokepoint2,Panama Canal,7,8,5,3,11,23,34,422823.560375749,353463.867559498,71194.0005424888,68258.8410674168,433278.304984593,915740.269545153,1349018.57452975,22739
2021/02/26 00:00:00+00,2021,2,26,chokepoint2,Panama Canal,9,9,1,2,14,21,35,624549.872984734,440680.73227605,28609.4571428571,39099.2263257576,489027.695379116,1132939.2887294,1621966.98410852,22740
2021/02/27 00:00:00+00,2021,2,27,chokepoint2,Panama Canal,9,9,2,2,15,22,37,627169.713741353,400070.340377387,22142.4244886523,34019.7458118557,544477.568476248,1083402.22441925,1627879.7928955,22741
2021/02/28 00:00:00+00,2021,2,28,chokepoint2,Panama Canal,11,6,3,2,15,22,37,675876.635234072,276790.550661515,55874.4922371968,50493.165158371,597512.964960431,1059034.84329115,1656547.80825159,22742
2021/03/01 00:00:00+00,2021,3,1,chokepoint2,Panama Canal,14,10,3,2,7,29,36,821574.489239153,499300.577363053,85552.0493046776,44255.2289041619,195458.658939142,1450682.34481105,1646141.00375019,22743
2021/03/02 00:00:00+00,2021,3,2,chokepoint2,Panama Canal,7,8,0,1,18,16,34,342280.872529881,459003.546423961,0,17043.4242424242,684773.462378159,818327.843196266,1503101.30557443,22744
2021/03/03 00:00:00+00,2021,3,3,chokepoint2,Panama Canal,8,10,2,3,16,23,39,517449.078152479,524044.982560312,41878.6275555556,61206.2993933139,457036.30787727,1144578.98766166,1601615.29553893,22745
2021/03/04 00:00:00+00,2021,3,4,chokepoint2,Panama Canal,9,10,2,4,14,25,39,595041.728961525,564257.634558633,39500.4613095238,72556.577643446,479555.77439309,1271356.40247313,1750912.17686622,22746
2021/03/05 00:00:00+00,2021,3,5,chokepoint2,Panama Canal,7,13,1,2,18,23,41,484696.942193529,624999.298788724,15121.1881188119,36665.17,582956.971843182,1161482.59910106,1744439.57094425,22747
2021/03/06 00:00:00+00,2021,3,6,chokepoint2,Panama Canal,9,9,1,2,17,21,38,806178.61779222,362625.592281632,28437.1681415929,36446.2903429413,566951.053891432,1233687.66855839,1800638.72244982,22748
2021/03/07 00:00:00+00,2021,3,7,chokepoint2,Panama Canal,9,11,3,1,12,24,36,731839.617824156,484182.779058991,20480.6490713587,22906.9387755102,510369.311074986,1259409.98473002,1769779.295805,22749
2021/03/08 00:00:00+00,2021,3,8,chokepoint2,Panama Canal,14,7,3,3,14,27,41,806435.981580748,301751.542220798,50203.7653014266,56415.9054491066,631002.586431556,1214807.19455208,1845809.78098363,22750
2020/08/21 00:00:00+00,2020,8,21,chokepoint2,Panama Canal,13,9,1,0,13,23,36,960131.507856806,379009.450810718,6798.75,0,366180.19804024,1345939.70866752,1712119.90670776,22751
2020/08/22 00:00:00+00,2020,8,22,chokepoint2,Panama Canal,10,11,0,1,17,22,39,771917.052345589,432707.775617791,0,19660.5684210526,679025.343078995,1224285.39638443,1903310.73946343,22752
2020/08/23 00:00:00+00,2020,8,23,chokepoint2,Panama Canal,10,9,2,3,10,24,34,463598.85442303,386228.922500758,68251.8571428571,63002.8378114478,376629.803395573,981082.471878093,1357712.27527367,22753
2020/08/24 00:00:00+00,2020,8,24,chokepoint2,Panama Canal,13,4,0,2,17,19,36,894746.462151568,133932.581738336,0,52077.2703245233,796120.251138072,1080756.31421443,1876876.5653525,22754
2020/08/25 00:00:00+00,2020,8,25,chokepoint2,Panama Canal,4,13,0,1,14,18,32,244615.187239949,641600.855812073,0,18257.5416666667,579551.412565897,904473.584718688,1484024.99728459,22755
2020/08/26 00:00:00+00,2020,8,26,chokepoint2,Panama Canal,14,11,1,4,11,30,41,897384.548515404,535275.398620337,11560.3333333333,80117.7029166667,320304.326473056,1524337.98338574,1844642.3098588,22756
2020/08/27 00:00:00+00,2020,8,27,chokepoint2,Panama Canal,10,7,2,2,18,21,39,657533.696705099,336636.17119046,23835.3011178388,39965.2429802613,653458.950664494,1057970.41199366,1711429.36265815,22757
2020/08/28 00:00:00+00,2020,8,28,chokepoint2,Panama Canal,9,11,1,3,9,24,33,580757.2141919,506403.339972042,11110.0333333333,64648.6290064103,435202.806272201,1162919.21650368,1598122.02277589,22758
2020/08/29 00:00:00+00,2020,8,29,chokepoint2,Panama Canal,9,9,2,1,13,21,34,564087.173040251,491874.173817069,17015.3579109063,19094.5909090909,482428.111857903,1092071.29567732,1574499.40753522,22759
2020/08/30 00:00:00+00,2020,8,30,chokepoint2,Panama Canal,8,8,0,0,12,16,28,367593.698864895,441769.974827427,0,0,440237.262202424,809363.673692322,1249600.93589475,22760
2020/08/31 00:00:00+00,2020,8,31,chokepoint2,Panama Canal,9,6,1,2,10,18,28,622941.147525255,299717.224514853,4397.46835443038,37750.1010309278,386219.379998611,964805.941425466,1351025.32142408,22761
2020/09/01 00:00:00+00,2020,9,1,chokepoint2,Panama Canal,9,8,0,2,10,19,29,707027.147410795,347750.93625477,0,41249.3185212845,324220.97788044,1096027.40218685,1420248.38006729,22762
2020/09/02 00:00:00+00,2020,9,2,chokepoint2,Panama Canal,11,4,4,0,12,19,31,623778.563284492,215846.388633844,42363.2187567985,0,482807.849244977,881988.170675134,1364796.01992011,22763
2020/09/03 00:00:00+00,2020,9,3,chokepoint2,Panama Canal,8,8,1,3,9,20,29,488761.104735001,316677.180480063,29051.1,74888.7428003972,515948.866212095,909378.12801546,1425326.99422756,22764
2020/09/04 00:00:00+00,2020,9,4,chokepoint2,Panama Canal,7,12,1,6,9,26,35,583845.744011925,510076.873561879,22532.7818181818,106191.805133084,307042.831698755,1222647.20452507,1529690.03622383,22765
2020/09/05 00:00:00+00,2020,9,5,chokepoint2,Panama Canal,7,6,2,0,12,15,27,517739.865884091,318416.498189676,22206.4230769231,0,464476.413102648,858362.78715069,1322839.20025334,22766
2020/09/06 00:00:00+00,2020,9,6,chokepoint2,Panama Canal,11,4,2,3,13,20,33,522380.952725061,171676.755876595,44992.18,49199.0542736758,481840.943194589,788248.942875332,1270089.88606992,22767
2020/09/07 00:00:00+00,2020,9,7,chokepoint2,Panama Canal,9,6,1,0,10,16,26,560705.02194932,288374.403896114,5537.36842105263,0,438454.259963423,854616.794266486,1293071.05422991,22768
2020/09/08 00:00:00+00,2020,9,8,chokepoint2,Panama Canal,9,6,1,1,12,17,29,615222.945911546,277078.049013809,21250,14844.8,486996.007347209,928395.794925355,1415391.80227256,22769
2020/09/09 00:00:00+00,2020,9,9,chokepoint2,Panama Canal,13,6,3,3,11,25,36,825328.987709761,389498.539823608,62510.8291257597,55310.6593366166,419638.169881356,1332649.01599575,1752287.1858771,22770
2020/09/10 00:00:00+00,2020,9,10,chokepoint2,Panama Canal,12,7,1,1,14,21,35,708865.495119507,248220.235425802,11719.6,10025.4761904762,424401.2641692,978830.806735785,1403232.07090498,22771
2020/09/11 00:00:00+00,2020,9,11,chokepoint2,Panama Canal,10,8,1,1,11,20,31,849048.777169486,254032.308981489,7297.53488372093,19102.8041237113,400747.373798069,1129481.42515841,1530228.79895648,22772
2020/09/12 00:00:00+00,2020,9,12,chokepoint2,Panama Canal,11,9,1,1,10,22,32,792443.071912785,391784.540669341,17593.03125,17495.6288659794,281798.753667177,1219316.27269811,1501115.02636528,22773
2020/09/13 00:00:00+00,2020,9,13,chokepoint2,Panama Canal,14,7,2,2,10,25,35,691313.430640677,326578.264610201,25582.4301075269,43136.0536067638,362667.27262571,1086610.17896517,1449277.45159088,22774
2020/09/14 00:00:00+00,2020,9,14,chokepoint2,Panama Canal,9,7,1,2,14,19,33,670269.813945842,347471.675948757,36423.4953271028,38018.6418799647,475769.336389992,1092183.62710167,1567952.96349166,22775
2020/09/15 00:00:00+00,2020,9,15,chokepoint2,Panama Canal,7,9,4,2,17,22,39,442696.468525112,426871.758778174,47172.7137935007,37153.1929824561,595733.364507776,953894.134079243,1549627.49858702,22776
2020/09/16 00:00:00+00,2020,9,16,chokepoint2,Panama Canal,10,9,2,1,14,22,36,600682.435310823,331394.234921439,52935.9285714286,20189.5981308411,536156.009515812,1005202.19693453,1541358.20645034,22777
2020/09/17 00:00:00+00,2020,9,17,chokepoint2,Panama Canal,7,9,2,2,20,20,40,539160.801556051,424966.376173256,37937.5440046679,29677.9553571429,670978.396246633,1031742.67709112,1702721.07333775,22778
2020/09/18 00:00:00+00,2020,9,18,chokepoint2,Panama Canal,10,10,1,2,13,23,36,615750.188108454,452623.302839104,8870.46808510638,36716.7777777778,506182.703538715,1113960.73681044,1620143.44034916,22779
2020/09/19 00:00:00+00,2020,9,19,chokepoint2,Panama Canal,13,6,1,0,15,20,35,714292.805659503,269944.63025702,9286.04651162791,0,540695.2458251,993523.482428151,1534218.72825325,22780
2020/09/20 00:00:00+00,2020,9,20,chokepoint2,Panama Canal,9,12,4,2,8,27,35,324558.734337628,610056.605278365,72647.9109522163,33934.90625,347009.401907175,1041198.15681821,1388207.55872538,22781
2020/09/21 00:00:00+00,2020,9,21,chokepoint2,Panama Canal,8,8,3,1,16,20,36,541347.686284051,366973.584437139,73240.7133106086,22239.7826086957,489368.866277438,1003801.76664049,1493170.63291793,22782
2020/09/22 00:00:00+00,2020,9,22,chokepoint2,Panama Canal,6,7,4,0,13,17,30,465835.192896336,287436.50833285,67861.5654526612,0,547611.097061781,821133.266681846,1368744.36374363,22783
2020/09/23 00:00:00+00,2020,9,23,chokepoint2,Panama Canal,14,8,3,2,14,27,41,926373.394134967,424297.056570789,48242.5560412951,49937.5380983854,410530.12937797,1448850.54484544,1859380.67422341,22784
2020/09/24 00:00:00+00,2020,9,24,chokepoint2,Panama Canal,10,5,4,1,13,20,33,692441.880141828,204469.777876899,39863.659126952,12055.9523809524,612706.682752932,948831.269526632,1561537.95227956,22785
2020/09/25 00:00:00+00,2020,9,25,chokepoint2,Panama Canal,7,14,0,1,15,22,37,540782.004880308,748474.564851648,0,18692.1649484536,508993.690328131,1307948.73468041,1816942.42500854,22786
2020/09/26 00:00:00+00,2020,9,26,chokepoint2,Panama Canal,6,18,0,2,7,26,33,469520.305320853,841323.813847416,0,44290.25,437956.874726298,1355134.36916827,1793091.24389457,22787
2020/09/27 00:00:00+00,2020,9,27,chokepoint2,Panama Canal,13,8,0,7,10,28,38,654542.796775283,366887.184390198,0,136432.213210403,286485.679293946,1157862.19437588,1444347.87366983,22788
2020/09/28 00:00:00+00,2020,9,28,chokepoint2,Panama Canal,5,14,1,2,13,22,35,319253.492092618,619404.603617258,27741.6371681416,33690.8667091837,522072.101474757,1000090.5995872,1522162.70106196,22789
2020/09/29 00:00:00+00,2020,9,29,chokepoint2,Panama Canal,10,6,0,0,16,16,32,767890.903876352,268978.830505064,0,0,640593.406110347,1036869.73438142,1677463.14049176,22790
2020/09/30 00:00:00+00,2020,9,30,chokepoint2,Panama Canal,13,10,1,4,10,28,38,877015.264839106,436100.304497562,6519.78947368421,71945.9483713459,295087.891874141,1391581.3071817,1686669.19905584,22791
2020/10/01 00:00:00+00,2020,10,1,chokepoint2,Panama Canal,15,6,2,3,13,26,39,1074114.49620418,241027.366921119,20685.6424418605,53554.1808390023,403132.300429631,1389381.68640616,1792513.98683579,22792
2020/10/02 00:00:00+00,2020,10,2,chokepoint2,Panama Canal,7,7,1,1,16,16,32,582672.63008625,328690.213615769,7686.58227848101,15078.7894736842,616077.666855991,934128.215454184,1550205.88231017,22793
2020/10/03 00:00:00+00,2020,10,3,chokepoint2,Panama Canal,11,11,1,1,10,24,34,726914.557040346,537532.577810932,13478.3870967742,20712,352565.509174844,1298637.52194805,1651203.0311229,22794
2020/10/04 00:00:00+00,2020,10,4,chokepoint2,Panama Canal,13,9,1,3,9,26,35,549184.416404554,346654.991059832,17320.6597938144,69563.8698988419,335190.543682435,982723.937157043,1317914.48083948,22795
2020/10/05 00:00:00+00,2020,10,5,chokepoint2,Panama Canal,12,7,0,1,12,20,32,805288.995492153,316177.269690425,0,17217.3469387755,458602.828733594,1138683.61212135,1597286.44085495,22796
2020/10/06 00:00:00+00,2020,10,6,chokepoint2,Panama Canal,7,12,1,1,12,21,33,476130.093235016,547843.952334836,6644.84210526316,18780.2608695652,443807.615167277,1049399.14854468,1493206.76371196,22797
2020/10/07 00:00:00+00,2020,10,7,chokepoint2,Panama Canal,11,7,0,2,16,20,36,856150.516959937,361266.947767836,0,42931.2660550459,622179.639222529,1260348.73078282,1882528.37000535,22798
2020/10/08 00:00:00+00,2020,10,8,chokepoint2,Panama Canal,6,9,2,5,16,22,38,380016.027133599,397103.492064273,34514.7776162791,100422.940661266,611783.897571319,912057.237475416,1523841.13504674,22799
2020/10/09 00:00:00+00,2020,10,9,chokepoint2,Panama Canal,10,9,0,1,16,20,36,654842.553557095,459857.197298577,0,16617.7052631579,506798.911752835,1131317.45611883,1638116.36787167,22800
2022/09/10 00:00:00+00,2022,9,10,chokepoint2,Panama Canal,9,3,2,1,20,15,35,492719.793094662,127188.64503931,15037.6547619048,17337.9393939394,807332.216573315,652284.032289815,1459616.24886313,22801
2021/11/14 00:00:00+00,2021,11,14,chokepoint2,Panama Canal,8,10,1,3,16,22,38,411044.884110197,566829.826470822,26772.8965517241,68179.5205498866,684976.369784735,1072827.12768263,1757803.49746736,22802
2022/09/11 00:00:00+00,2022,9,11,chokepoint2,Panama Canal,12,9,1,1,14,23,37,839891.753459193,496651.175766796,30009.2314049587,19253.76,569341.215756351,1385805.92063095,1955147.1363873,22803
2021/11/15 00:00:00+00,2021,11,15,chokepoint2,Panama Canal,12,13,2,1,10,28,38,878395.024196601,612884.308119187,29654.731632023,17205.37,398038.22534494,1538139.43394781,1936177.65929275,22804
2022/09/12 00:00:00+00,2022,9,12,chokepoint2,Panama Canal,12,7,3,1,19,23,42,759150.19427971,350252.78466347,80080.6708570753,19831.5454545455,728954.841302785,1209315.1952548,1938270.03655759,22805
2021/11/16 00:00:00+00,2021,11,16,chokepoint2,Panama Canal,7,8,2,2,17,19,36,598650.310976169,434590.231573023,39357.5071770335,35978.0729746444,571753.886623148,1108576.12270087,1680330.00932402,22806
2022/09/13 00:00:00+00,2022,9,13,chokepoint2,Panama Canal,13,14,2,5,9,34,43,889314.419508805,647675.228110918,23275.9487348735,108509.170707873,326699.860867634,1668774.76706247,1995474.6279301,22807
2021/11/17 00:00:00+00,2021,11,17,chokepoint2,Panama Canal,15,10,0,2,16,27,43,890047.887243011,474083.221244779,0,37712.3190118153,911497.52333897,1401843.4274996,2313340.95083857,22808
2022/09/14 00:00:00+00,2022,9,14,chokepoint2,Panama Canal,12,7,1,2,13,22,35,790027.851426987,334721.59987039,17739.75,44481.4323046984,507444.861495095,1186970.63360208,1694415.49509717,22809
2021/11/18 00:00:00+00,2021,11,18,chokepoint2,Panama Canal,8,11,1,3,14,23,37,580563.011489385,708123.263871651,37011.2095238095,56302.7954545454,555996.562525957,1382000.28033939,1937996.84286535,22810
2022/09/15 00:00:00+00,2022,9,15,chokepoint2,Panama Canal,11,5,1,3,16,20,36,690227.619795345,207846.434435556,11837.2413793103,69678.6428392047,700196.721423361,979589.938449417,1679786.65987278,22811
2021/11/19 00:00:00+00,2021,11,19,chokepoint2,Panama Canal,11,9,5,1,13,26,39,892560.02936849,429150.287869034,105007.674556084,18576.3636363636,520909.673725298,1445294.35542997,1966204.02915527,22812
2022/09/16 00:00:00+00,2022,9,16,chokepoint2,Panama Canal,12,3,2,2,22,19,41,776732.518498248,111904.58733672,23896.2320754717,35171.8609693878,782825.989240722,947705.198879827,1730531.18812055,22813
2021/11/20 00:00:00+00,2021,11,20,chokepoint2,Panama Canal,5,7,3,2,20,17,37,321210.626258524,343796.687592764,55933.6338072293,66966.383739323,825758.122072742,787907.33139784,1613665.45347058,22814
2022/09/17 00:00:00+00,2022,9,17,chokepoint2,Panama Canal,8,8,4,4,9,24,33,427211.843578742,511439.189416583,67463.3212072243,78647.9693618202,383127.230932709,1084762.32356437,1467889.55449708,22815
2021/11/21 00:00:00+00,2021,11,21,chokepoint2,Panama Canal,10,13,2,0,13,25,38,519670.516997258,608271.693709303,41038.3563909774,0,469051.372194258,1168980.56709754,1638031.9392918,22816
2022/09/18 00:00:00+00,2022,9,18,chokepoint2,Panama Canal,13,6,2,1,12,22,34,609353.336901749,315977.459574508,44358.3833148559,17258.4,501619.570890979,986947.579791113,1488567.15068209,22817
2021/11/22 00:00:00+00,2021,11,22,chokepoint2,Panama Canal,16,13,1,3,10,33,43,1074935.5455625,628677.452311894,11295.801980198,47369.0944358876,397916.696162148,1762277.89429048,2160194.59045263,22818
2022/09/19 00:00:00+00,2022,9,19,chokepoint2,Panama Canal,12,7,0,2,12,21,33,869032.926154228,380205.599242748,0,41042.4399450927,501616.509006908,1290280.96534207,1791897.47434898,22819
2021/11/23 00:00:00+00,2021,11,23,chokepoint2,Panama Canal,10,10,2,4,16,26,42,645144.663360274,512454.058162073,34916.7792922047,73716.5918054949,629263.691805718,1266232.09262005,1895495.78442576,22820
2022/09/20 00:00:00+00,2022,9,20,chokepoint2,Panama Canal,9,5,3,1,17,18,35,662764.35706705,223124.729084526,49251.1751881041,19090.9090909091,631236.35592921,954231.170430589,1585467.5263598,22821
2021/11/24 00:00:00+00,2021,11,24,chokepoint2,Panama Canal,11,13,0,3,12,27,39,688409.421790797,684193.083854984,0,53935.9914089347,541730.984599062,1426538.49705472,1968269.48165378,22822
2022/09/21 00:00:00+00,2022,9,21,chokepoint2,Panama Canal,16,11,2,2,9,31,40,839512.964778863,605208.309132402,51917.7179816809,28017.1384053299,420365.916969897,1524656.13029828,1945022.04726817,22823
2021/11/25 00:00:00+00,2021,11,25,chokepoint2,Panama Canal,11,8,3,1,19,23,42,630468.243228544,443046.630001469,75092.5732517482,14208.0714285714,802086.674223512,1162815.51791033,1964902.19213384,22824
2022/09/22 00:00:00+00,2022,9,22,chokepoint2,Panama Canal,11,7,3,3,17,24,41,567218.514862697,307772.523491206,41180.3945801221,45309.3836812207,601348.035187552,961480.816615246,1562828.8518028,22825
2021/11/26 00:00:00+00,2021,11,26,chokepoint2,Panama Canal,11,13,4,2,13,30,43,696522.772146431,686056.677037597,31335.9094996163,59599.3606138107,441209.406319676,1473514.71929746,1914724.12561713,22826
2022/09/23 00:00:00+00,2022,9,23,chokepoint2,Panama Canal,8,8,2,3,13,21,34,497006.247485461,412578.246725158,33107.1305841924,63044.0378787879,518669.766076588,1005735.6626736,1524405.42875019,22827
2021/11/27 00:00:00+00,2021,11,27,chokepoint2,Panama Canal,8,10,1,1,18,20,38,603635.572219643,506374.99922491,33860.462962963,15755.9263157895,753667.572182646,1159626.96072331,1913294.53290595,22828
2022/09/24 00:00:00+00,2022,9,24,chokepoint2,Panama Canal,13,8,2,2,8,25,33,686897.854536612,370105.119345088,62808.3627157653,41343.7088643444,376596.738730521,1161155.04546181,1537751.78419233,22829
2021/11/28 00:00:00+00,2021,11,28,chokepoint2,Panama Canal,15,9,1,3,11,28,39,858003.541125637,471220.033875017,37504.3103448276,55964.4766995831,499826.548269575,1422692.36204506,1922518.91031464,22830
2022/09/25 00:00:00+00,2022,9,25,chokepoint2,Panama Canal,8,7,3,4,13,22,35,283923.043292536,400049.141237166,33291.3321814358,71110.0375455772,585962.335812428,788373.554256715,1374335.89006914,22831
2021/11/29 00:00:00+00,2021,11,29,chokepoint2,Panama Canal,9,11,2,2,13,24,37,510432.911054824,553485.683294571,30474.9752141983,41793.3383145749,510245.026463977,1136186.90787817,1646431.93434215,22832
2022/09/26 00:00:00+00,2022,9,26,chokepoint2,Panama Canal,10,10,2,1,14,23,37,634584.437948155,463321.733441807,41540.2769360269,39169.5652173913,549532.429428134,1178616.01354338,1728148.44297151,22833
2021/11/30 00:00:00+00,2021,11,30,chokepoint2,Panama Canal,8,12,2,0,20,22,42,565700.760396941,602616.960832108,49243.0818181818,0,680423.524409143,1217560.80304723,1897984.32745637,22834
2022/09/27 00:00:00+00,2022,9,27,chokepoint2,Panama Canal,12,6,2,1,14,21,35,853291.791276967,281982.797889935,45776.1468531469,21419,554130.114049821,1202469.73602005,1756599.85006987,22835
2021/12/01 00:00:00+00,2021,12,1,chokepoint2,Panama Canal,15,9,3,2,16,29,45,1007404.44257894,485246.194381906,41971.8829896057,34828.7814992026,557889.717269748,1569451.30144966,2127341.0187194,22836
2022/09/28 00:00:00+00,2022,9,28,chokepoint2,Panama Canal,7,8,2,2,12,19,31,437612.597648801,398112.751916442,58360.8500590319,37817.4608695652,542906.171416956,931903.66049384,1474809.8319108,22837
2021/12/02 00:00:00+00,2021,12,2,chokepoint2,Panama Canal,9,8,0,3,18,20,38,664775.546030753,407105.126990254,0,54023.4420918367,670334.326021421,1125904.11511284,1796238.44113427,22838
2022/09/29 00:00:00+00,2022,9,29,chokepoint2,Panama Canal,7,9,3,1,13,20,33,268521.229746458,505225.857902848,51069.5966329966,17149.4791666667,586106.647588631,841966.16344897,1428072.8110376,22839
2021/12/03 00:00:00+00,2021,12,3,chokepoint2,Panama Canal,10,13,4,2,17,29,46,718049.266196698,696040.74494015,92831.3742658354,37512.8049541284,525503.030358199,1544434.19035681,2069937.22071501,22840
2022/09/30 00:00:00+00,2022,9,30,chokepoint2,Panama Canal,7,4,2,2,17,15,32,508662.138363825,309562.360496743,51170.6715106995,38861.2071227741,658329.527774201,908256.377494041,1566585.90526824,22841
2021/12/04 00:00:00+00,2021,12,4,chokepoint2,Panama Canal,7,5,3,3,17,18,35,485629.703740182,242825.547383228,64013.1886438254,57738.4642991407,659754.606171503,850206.904066376,1509961.51023788,22842
2022/10/01 00:00:00+00,2022,10,1,chokepoint2,Panama Canal,12,4,1,2,16,19,35,828721.351870202,162416.774274791,17496.4795918367,38405.781512605,481719.032323367,1047040.38724943,1528759.4195728,22843
2021/09/25 00:00:00+00,2021,9,25,chokepoint2,Panama Canal,8,8,5,1,9,22,31,631642.274954078,389723.090749425,88852.3015614628,37493.7931034483,549809.288480392,1147711.46036841,1697520.74884881,22844
2021/12/05 00:00:00+00,2021,12,5,chokepoint2,Panama Canal,11,8,1,2,19,22,41,619718.045323025,553298.584084078,26996.9818181818,48066.7796213156,561227.995650089,1248080.3908466,1809308.38649669,22845
2021/12/06 00:00:00+00,2021,12,6,chokepoint2,Panama Canal,14,7,5,2,11,28,39,834791.974868477,385365.334967724,85634.2399078146,47337.1071428571,513747.032879609,1353128.65688687,1866875.68976648,22846
2021/12/07 00:00:00+00,2021,12,7,chokepoint2,Panama Canal,7,15,2,0,17,24,41,629683.016178961,675698.706102907,48615.4122491895,0,550732.29079786,1353997.13453106,1904729.42532892,22847
2021/12/08 00:00:00+00,2021,12,8,chokepoint2,Panama Canal,15,7,1,4,12,27,39,809886.47512996,359271.794708494,36487.5137614679,90088.1277909828,424956.47478436,1295733.9113909,1720690.38617526,22848
2021/12/09 00:00:00+00,2021,12,9,chokepoint2,Panama Canal,10,8,3,0,17,21,38,658691.000790359,385562.525580554,94589.15993082,0,639396.536485513,1138842.68630173,1778239.22278725,22849
2021/12/10 00:00:00+00,2021,12,10,chokepoint2,Panama Canal,12,10,6,3,11,31,42,854634.550567156,394390.103386545,68668.9375918548,48756.7461555675,364948.584547235,1366450.33770112,1731398.92224836,22850
2021/12/11 00:00:00+00,2021,12,11,chokepoint2,Panama Canal,10,9,1,1,16,21,37,739748.934362448,361607.050994256,7172.28571428571,19401.9797979798,720405.157015454,1127930.25086897,1848335.40788442,22851
2021/12/12 00:00:00+00,2021,12,12,chokepoint2,Panama Canal,6,8,5,3,14,22,36,415594.077917668,355438.748130993,93023.8342964037,59122.5676922284,684181.150658807,923179.228037293,1607360.3786961,22852
2021/12/13 00:00:00+00,2021,12,13,chokepoint2,Panama Canal,15,7,2,3,17,27,44,952869.15574913,340667.706046448,42741.5698556398,55810.1362116814,716608.658338425,1392088.5678629,2108697.22620132,22853
2021/12/14 00:00:00+00,2021,12,14,chokepoint2,Panama Canal,9,9,4,1,22,23,45,524548.251677615,462109.238487778,46165.0350291832,22678.412371134,918365.189512296,1055500.93756571,1973866.12707801,22854
2021/12/15 00:00:00+00,2021,12,15,chokepoint2,Panama Canal,10,6,2,3,15,21,36,708433.024909146,288103.342342646,56045.6410658307,65232.6537383178,624049.886436486,1117814.66205594,1741864.54849243,22855
2021/12/16 00:00:00+00,2021,12,16,chokepoint2,Panama Canal,8,9,4,3,17,24,41,492041.39197472,448775.063768474,41694.9072921357,54149.855471198,674773.156688834,1036661.21850653,1711434.37519536,22856
2021/12/17 00:00:00+00,2021,12,17,chokepoint2,Panama Canal,11,11,0,4,12,26,38,776481.454436265,592802.59582053,0,77140.9005504587,479562.548567508,1446424.95080725,1925987.49937476,22857
