date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022/06/11 00:00:00+00,2022,6,11,chokepoint6,Strait of Hormuz,17,16,2,1,62,36,98,477899.643932527,360008.970566289,18057.3520107627,5486.66040935969,3457983.52770955,861452.626918938,4319436.15462849,48562
2022/06/12 00:00:00+00,2022,6,12,chokepoint6,Strait of Hormuz,12,11,2,2,62,27,89,263690.345454024,487558.262041547,18433.236982148,3750.45467917746,2342539.43277912,773432.299156896,3115971.73193602,48563
2022/06/13 00:00:00+00,2022,6,13,chokepoint6,Strait of Hormuz,13,8,2,1,43,24,67,328573.419687277,397419.954115526,32139.0900787207,0,2173126.25971922,758132.463881523,2931258.72360074,48564
2022/10/12 00:00:00+00,2022,10,12,chokepoint6,Strait of Hormuz,21,20,3,4,66,48,114,696697.26500356,668659.459316778,5920.43716459805,3648.31292837453,3409627.08471413,1374925.47441331,4784552.55912744,48565
2022/02/02 00:00:00+00,2022,2,2,chokepoint6,Strait of Hormuz,10,13,1,3,55,27,82,288188.356064118,470198.420573888,1389.58365655728,2354.82365633033,3301352.99098134,762131.183950894,4063484.17493224,48566
2022/06/19 00:00:00+00,2022,6,19,chokepoint6,Strait of Hormuz,11,23,2,1,71,37,108,389627.846564965,580311.794897827,21231.1199476081,0,3100628.61179796,991170.7614104,4091799.37320836,48567
2022/11/27 00:00:00+00,2022,11,27,chokepoint6,Strait of Hormuz,16,12,5,1,73,34,107,409672.774296244,564074.058344851,19655.7878892066,0,3618332.34738996,993402.620530302,4611734.96792026,48568
2022/11/28 00:00:00+00,2022,11,28,chokepoint6,Strait of Hormuz,15,23,4,5,59,47,106,421976.503028992,833791.646942556,24891.8325758806,14051.6483752633,2663647.88269221,1294711.63092269,3958359.5136149,48569
2022/03/11 00:00:00+00,2022,3,11,chokepoint6,Strait of Hormuz,12,28,4,1,65,45,110,246845.160429203,1017857.34701597,22072.3892789038,0,3278001.6376076,1286774.89672408,4564776.53433168,48570
2022/10/13 00:00:00+00,2022,10,13,chokepoint6,Strait of Hormuz,14,16,5,1,71,36,107,255331.351062539,361635.682913398,24346.5386240522,0,3428995.86816075,641313.572599989,4070309.44076074,48571
2022/11/29 00:00:00+00,2022,11,29,chokepoint6,Strait of Hormuz,24,15,4,4,57,47,104,616782.188659837,325233.630762014,19780.7100973333,2520.99185876676,2449949.94373583,964317.521377952,3414267.46511378,48572
2022/03/12 00:00:00+00,2022,3,12,chokepoint6,Strait of Hormuz,17,20,6,4,53,47,100,411558.962456663,821549.430703949,14086.5557963942,4642.7743847003,3173324.82533497,1251837.72334171,4425162.54867668,48573
2022/02/03 00:00:00+00,2022,2,3,chokepoint6,Strait of Hormuz,12,19,7,1,77,39,116,446415.993094525,947798.178175987,32956.9662741695,3406.8501677295,3069944.89723993,1430577.98771241,4500522.88495234,48574
2022/06/20 00:00:00+00,2022,6,20,chokepoint6,Strait of Hormuz,22,15,1,3,61,41,102,636672.737238864,643175.424268389,1415.73547379625,10686.3985271119,2778687.77307142,1291950.29550816,4070638.06857958,48575
2022/10/14 00:00:00+00,2022,10,14,chokepoint6,Strait of Hormuz,16,20,4,3,56,43,99,482900.188272522,679493.320887798,23933.3152395354,3120.99862227989,2018283.48361897,1189447.82302213,3207731.30664111,48576
2022/11/30 00:00:00+00,2022,11,30,chokepoint6,Strait of Hormuz,12,17,3,2,66,34,100,299585.915662315,358707.228396208,53008.8065215658,0,3513818.7716804,711301.950580088,4225120.72226049,48577
2022/03/13 00:00:00+00,2022,3,13,chokepoint6,Strait of Hormuz,10,19,2,3,78,34,112,393875.641214689,534596.155194162,4471.68552064917,4847.4022607416,3978372.90442702,937790.884190242,4916163.78861726,48578
2022/02/04 00:00:00+00,2022,2,4,chokepoint6,Strait of Hormuz,21,13,3,2,63,39,102,643161.838678907,252108.982013491,366.406958177664,0,3099798.55160533,895637.227650576,3995435.7792559,48579
2022/06/21 00:00:00+00,2022,6,21,chokepoint6,Strait of Hormuz,18,14,3,4,52,39,91,416949.235346963,360808.702063732,8427.55259265511,6615.0510714425,1524006.21160917,792800.541074793,2316806.75268397,48580
2022/10/15 00:00:00+00,2022,10,15,chokepoint6,Strait of Hormuz,19,18,3,2,61,42,103,562692.097749859,608250.032407353,33093.1240692426,2106.21691324987,3462575.39743567,1206141.4711397,4668716.86857538,48581
2022/12/01 00:00:00+00,2022,12,1,chokepoint6,Strait of Hormuz,13,15,3,3,54,34,88,323934.182231991,561656.775472678,5814.50159057115,3443.82991923074,2279297.17075631,894849.289214471,3174146.45997078,48582
2022/03/14 00:00:00+00,2022,3,14,chokepoint6,Strait of Hormuz,16,20,5,3,68,44,112,450945.994741845,957729.121984572,25237.6171695877,4799.08577553248,2792243.32024632,1438711.81967154,4230955.13991786,48583
2022/02/05 00:00:00+00,2022,2,5,chokepoint6,Strait of Hormuz,13,17,7,4,59,41,100,528830.318854703,621611.483815567,32378.6485662816,1915.3020907528,3172258.94025867,1184735.7533273,4356994.69358598,48584
2022/10/16 00:00:00+00,2022,10,16,chokepoint6,Strait of Hormuz,13,14,2,1,65,30,95,379250.66773477,667070.879839568,0,0,3501924.79106352,1046321.54757434,4548246.33863786,48585
2022/06/22 00:00:00+00,2022,6,22,chokepoint6,Strait of Hormuz,21,21,1,2,63,45,108,605435.717569259,970759.926862777,1502.69217386229,16127.9171164674,4103412.48514505,1593826.25372237,5697238.73886742,48586
2022/12/02 00:00:00+00,2022,12,2,chokepoint6,Strait of Hormuz,12,14,5,3,65,34,99,447909.950900356,327704.682858835,16209.7190918351,10451.2760546047,4243384.18117402,802275.628905631,5045659.81007965,48587
2022/03/15 00:00:00+00,2022,3,15,chokepoint6,Strait of Hormuz,15,19,3,3,55,40,95,388439.7179297,573509.906297711,20858.0930186646,2519.23786772751,2465546.29491762,985326.955113803,3450873.25003143,48588
2022/02/06 00:00:00+00,2022,2,6,chokepoint6,Strait of Hormuz,7,16,3,2,60,28,88,372391.366308673,497419.050514651,20598.0278163418,0,3094891.43099458,890408.444639666,3985299.87563424,48589
2022/10/17 00:00:00+00,2022,10,17,chokepoint6,Strait of Hormuz,17,20,7,3,66,47,113,419700.725364122,739095.170751786,31304.6137629813,3213.5226717784,4388150.49208867,1193314.03255067,5581464.52463934,48590
2022/06/23 00:00:00+00,2022,6,23,chokepoint6,Strait of Hormuz,15,18,5,4,57,42,99,385440.235094717,633547.677823034,13145.6449340733,0,2317571.86503396,1032133.55785182,3349705.42288578,48591
2022/12/03 00:00:00+00,2022,12,3,chokepoint6,Strait of Hormuz,15,11,1,4,61,31,92,559625.525465801,404773.428081806,7941.47059984909,8660.10695765273,3777501.72550802,981000.531105108,4758502.25661313,48592
2022/03/16 00:00:00+00,2022,3,16,chokepoint6,Strait of Hormuz,11,20,7,1,73,39,112,485856.764458798,856539.395451008,18858.3078400606,0,3896753.09886287,1361254.46774987,5258007.56661273,48593
2022/02/07 00:00:00+00,2022,2,7,chokepoint6,Strait of Hormuz,11,15,0,1,49,27,76,272599.250093766,332884.467367219,0,7861.73153123694,1802296.08896553,613345.448992222,2415641.53795775,48594
2022/10/18 00:00:00+00,2022,10,18,chokepoint6,Strait of Hormuz,15,22,2,2,61,41,102,352399.310193381,446553.282782155,21760.2840399198,0,2165306.96703029,820712.877015456,2986019.84404575,48595
2022/06/24 00:00:00+00,2022,6,24,chokepoint6,Strait of Hormuz,11,25,4,1,62,41,103,320829.21502586,712297.98565812,13405.9883724995,0,3934470.8998905,1046533.18905648,4981004.08894698,48596
2022/12/04 00:00:00+00,2022,12,4,chokepoint6,Strait of Hormuz,9,17,5,1,48,32,80,81393.4190216451,875826.059812035,7477.90967868081,0,3418510.11730681,964697.388512361,4383207.50581917,48597
2022/03/17 00:00:00+00,2022,3,17,chokepoint6,Strait of Hormuz,11,18,5,3,51,37,88,298199.8278658,708411.424445874,47187.7872600792,4071.95771803363,2168903.55866242,1057870.99728979,3226774.55595221,48598
2022/02/08 00:00:00+00,2022,2,8,chokepoint6,Strait of Hormuz,16,21,4,4,61,45,106,476408.672336612,747263.031590118,1764.14700155864,17536.5274463179,2004838.89596456,1242972.37837461,3247811.27433917,48599
2022/10/19 00:00:00+00,2022,10,19,chokepoint6,Strait of Hormuz,15,15,6,3,71,39,110,570492.348493976,757293.817792898,79844.8829314991,10702.213617399,3624129.56120891,1418333.26283577,5042462.82404469,48600
2022/06/25 00:00:00+00,2022,6,25,chokepoint6,Strait of Hormuz,17,20,4,2,73,43,116,619204.098280494,599583.78639187,14520.6115862578,6039.22348873672,3356806.12979163,1239347.71974736,4596153.84953899,48601
2022/12/05 00:00:00+00,2022,12,5,chokepoint6,Strait of Hormuz,19,10,3,1,56,33,89,425960.522246824,200908.585401853,18779.9486505897,1679.04574343052,3321063.23506575,647328.102042698,3968391.33710845,48602
2022/03/18 00:00:00+00,2022,3,18,chokepoint6,Strait of Hormuz,7,10,0,1,38,18,56,201910.020966838,236230.534473114,0,0,1826745.04869104,438140.555439952,2264885.604131,48603
2022/02/09 00:00:00+00,2022,2,9,chokepoint6,Strait of Hormuz,15,17,3,0,72,35,107,647170.593855516,378374.132904535,1134.20143132991,0,4252631.41621645,1026678.92819138,5279310.34440783,48604
2022/06/26 00:00:00+00,2022,6,26,chokepoint6,Strait of Hormuz,15,11,5,1,76,32,108,383073.515773842,408099.87628684,4730.60166800415,0,3843593.39068525,795903.993728686,4639497.38441394,48605
2022/12/06 00:00:00+00,2022,12,6,chokepoint6,Strait of Hormuz,16,19,2,1,51,38,89,401655.783896048,814147.587486102,11284.9644998135,3080.74231973015,1694755.95166298,1230169.07820169,2924925.02986467,48606
2021/11/26 00:00:00+00,2021,11,26,chokepoint6,Strait of Hormuz,13,19,6,0,67,38,105,452887.71693924,587096.458693659,44838.1102327302,0,3109051.25889997,1084822.28586563,4193873.5447656,48607
2022/03/19 00:00:00+00,2022,3,19,chokepoint6,Strait of Hormuz,16,15,1,1,54,33,87,613527.442922941,545472.137247595,1415.73547379625,2520.99185876676,2678822.23747619,1162936.3075031,3841758.54497929,48608
2022/02/10 00:00:00+00,2022,2,10,chokepoint6,Strait of Hormuz,18,15,3,5,48,41,89,488966.750823446,646940.380784544,17565.7801089105,0,2642458.93213628,1153472.9117169,3795931.84385318,48609
2022/03/20 00:00:00+00,2022,3,20,chokepoint6,Strait of Hormuz,9,12,6,2,53,29,82,234555.237084435,396025.699237428,28607.1158750069,3213.5226717784,2136178.60755647,662401.574868648,2798580.18242512,48610
2022/10/20 00:00:00+00,2022,10,20,chokepoint6,Strait of Hormuz,12,16,3,2,56,33,89,353098.333881819,619379.129261842,8482.50257330853,12779.7606628669,2201100.55998107,993739.726379836,3194840.2863609,48611
2022/06/27 00:00:00+00,2022,6,27,chokepoint6,Strait of Hormuz,13,21,2,1,68,37,105,265909.406255394,416985.367029884,1696.56918970668,0,2976833.0370519,684591.342474985,3661424.37952688,48612
2022/02/11 00:00:00+00,2022,2,11,chokepoint6,Strait of Hormuz,17,25,2,5,71,49,120,481345.831842886,863052.759092334,15185.2126108552,9185.23504365302,4310584.37163939,1368769.03858973,5679353.41022912,48613
2022/12/07 00:00:00+00,2022,12,7,chokepoint6,Strait of Hormuz,7,21,3,4,59,35,94,342592.172933803,740354.752994851,41713.1912005952,8870.91924106298,4109312.68342859,1133531.03637031,5242843.7197989,48614
2022/03/21 00:00:00+00,2022,3,21,chokepoint6,Strait of Hormuz,12,22,3,2,67,39,106,433059.151110399,1068629.98420188,46442.5114266151,9542.85833333334,2932232.44182823,1557674.50507222,4489906.94690045,48615
2022/10/21 00:00:00+00,2022,10,21,chokepoint6,Strait of Hormuz,19,8,6,5,72,38,110,475228.369984035,324559.242088915,65694.7628868305,11531.776930173,2710509.00868096,877014.151889954,3587523.16057091,48616
2022/06/28 00:00:00+00,2022,6,28,chokepoint6,Strait of Hormuz,17,15,2,2,61,36,97,351262.109048647,560452.207618192,14403.794076447,5552.03024248466,2324024.94271381,931670.140985771,3255695.08369958,48617
2022/02/12 00:00:00+00,2022,2,12,chokepoint6,Strait of Hormuz,15,17,1,3,72,36,108,464408.353305107,776555.448589819,4588.17435659628,1111.98519725595,3794815.62661206,1246663.96144878,5041479.58806084,48618
2022/12/08 00:00:00+00,2022,12,8,chokepoint6,Strait of Hormuz,10,10,7,3,50,30,80,350364.764970722,509720.079349735,50423.0593743251,0,2255421.60426233,910507.903694782,3165929.50795711,48619
2022/03/22 00:00:00+00,2022,3,22,chokepoint6,Strait of Hormuz,13,19,7,1,71,40,111,349783.149436075,586373.58632053,12315.2783005204,3829.73699606104,3501981.37584204,952301.751053187,4454283.12689522,48620
2022/10/22 00:00:00+00,2022,10,22,chokepoint6,Strait of Hormuz,17,20,3,0,58,40,98,520514.78225445,626463.219529494,18784.1940248653,0,2835605.32235766,1165762.19580881,4001367.51816647,48621
2022/06/29 00:00:00+00,2022,6,29,chokepoint6,Strait of Hormuz,18,18,1,2,52,39,91,603887.317383731,832675.061491895,218.444530318744,0,2163877.7897179,1436780.82340594,3600658.61312385,48622
2022/02/13 00:00:00+00,2022,2,13,chokepoint6,Strait of Hormuz,15,16,6,2,44,39,83,813181.147999863,555543.660374992,49206.6153272184,4290.57561162979,1843924.61440845,1422221.9993137,3266146.61372216,48623
2022/12/09 00:00:00+00,2022,12,9,chokepoint6,Strait of Hormuz,14,18,3,2,50,37,87,394345.743040284,515915.122311952,16940.9072397894,3052.62003833702,2118730.46994474,930254.392630363,3048984.86257511,48624
2022/03/23 00:00:00+00,2022,3,23,chokepoint6,Strait of Hormuz,15,17,2,4,68,38,106,476683.688665571,474912.890375125,8673.67429057757,3321.92444186267,3752366.69735689,963592.177773136,4715958.87513003,48625
2022/10/23 00:00:00+00,2022,10,23,chokepoint6,Strait of Hormuz,13,21,7,2,68,43,111,362094.606392046,501775.178317975,36392.8614591678,0,1900750.87383314,900262.646169189,2801013.52000232,48626
2022/06/30 00:00:00+00,2022,6,30,chokepoint6,Strait of Hormuz,17,21,1,4,76,43,119,422617.804694067,916554.751013472,3366.57482097774,9383.96368966485,3248375.16049555,1351923.09421818,4600298.25471373,48627
2022/02/14 00:00:00+00,2022,2,14,chokepoint6,Strait of Hormuz,10,10,3,0,60,23,83,261919.906919927,493869.473434581,30702.3207255982,0,3024870.89145957,786491.701080106,3811362.59253968,48628
2022/12/10 00:00:00+00,2022,12,10,chokepoint6,Strait of Hormuz,15,18,3,0,56,36,92,337030.913226289,569926.833936723,21778.4260710069,0,2746136.13242719,928736.173234019,3674872.30566121,48629
2022/03/24 00:00:00+00,2022,3,24,chokepoint6,Strait of Hormuz,18,23,5,1,79,47,126,640546.576658837,606339.970069216,20925.383424983,0,3978927.94856329,1267811.93015304,5246739.87871633,48630
2022/10/24 00:00:00+00,2022,10,24,chokepoint6,Strait of Hormuz,18,11,2,3,72,34,106,328650.577009015,468059.771706306,13792.9659134434,4505.06781937463,4491088.47525511,815008.382448139,5306096.85770325,48631
2022/07/01 00:00:00+00,2022,7,1,chokepoint6,Strait of Hormuz,10,14,6,2,65,32,97,280449.162750359,387825.427623044,18294.8922740211,0,2876983.1152916,686569.482647424,3563552.59793902,48632
2022/02/15 00:00:00+00,2022,2,15,chokepoint6,Strait of Hormuz,10,19,6,3,63,38,101,249174.778091445,513346.456463279,53971.7824996805,0,3235014.05783799,816493.017054405,4051507.0748924,48633
2022/12/11 00:00:00+00,2022,12,11,chokepoint6,Strait of Hormuz,13,15,5,2,46,35,81,367969.339644715,601229.836673956,21262.5953626185,5888.35387632011,2246735.48681503,996350.12555761,3243085.61237264,48634
2022/03/25 00:00:00+00,2022,3,25,chokepoint6,Strait of Hormuz,19,23,5,0,66,47,113,755529.028106583,1249516.88568105,47824.5374330709,0,3525674.77106317,2052870.4512207,5578545.22228388,48635
2022/10/25 00:00:00+00,2022,10,25,chokepoint6,Strait of Hormuz,19,20,3,2,69,44,113,654983.755604847,523139.117463907,16551.2915142736,0,3156044.10780974,1194674.16458303,4350718.27239277,48636
2022/07/02 00:00:00+00,2022,7,2,chokepoint6,Strait of Hormuz,14,17,4,3,54,38,92,567054.334225537,470088.387740567,23237.610142043,4590.66412519313,3754451.42348311,1064970.99623334,4819422.41971645,48637
2022/02/16 00:00:00+00,2022,2,16,chokepoint6,Strait of Hormuz,23,19,7,1,57,50,107,823421.196776864,429135.320546002,22269.2604932245,3275.47732574154,2711250.50960708,1278101.25514183,3989351.76474892,48638
2022/12/12 00:00:00+00,2022,12,12,chokepoint6,Strait of Hormuz,12,17,4,4,59,37,96,496230.351787425,389716.063329619,4008.79903101857,15091.1376349587,3050625.13682409,905046.351783022,3955671.48860711,48639
2022/03/26 00:00:00+00,2022,3,26,chokepoint6,Strait of Hormuz,14,13,4,2,69,33,102,409309.629465408,363524.209926085,7643.02407896463,5324.56185668059,3655640.76442574,785801.425327139,4441442.18975288,48640
2022/10/26 00:00:00+00,2022,10,26,chokepoint6,Strait of Hormuz,15,22,9,4,72,50,122,467783.367424938,765131.412485235,23807.8646853109,17413.2555413489,3213765.66513684,1274135.90013683,4487901.56527367,48641
2022/07/03 00:00:00+00,2022,7,3,chokepoint6,Strait of Hormuz,10,20,1,4,64,35,99,419343.540171385,603312.515888613,0,7777.33521137677,4205725.09384583,1030433.39127137,5236158.4851172,48642
2022/02/17 00:00:00+00,2022,2,17,chokepoint6,Strait of Hormuz,15,19,4,1,60,39,99,366240.721644727,573404.589967507,17443.6930188339,5034.07020962156,3272460.8278189,962123.074840689,4234583.90265959,48643
2022/12/13 00:00:00+00,2022,12,13,chokepoint6,Strait of Hormuz,15,14,2,1,61,32,93,371806.734184142,539606.749030682,4171.41780099005,3336.7262516672,1648756.79130069,918921.627267482,2567678.41856818,48644
2022/03/27 00:00:00+00,2022,3,27,chokepoint6,Strait of Hormuz,15,7,9,2,59,33,92,323971.334550386,144354.422736336,37561.4099909234,0,2053786.2923056,505887.167277646,2559673.45958324,48645
2022/10/27 00:00:00+00,2022,10,27,chokepoint6,Strait of Hormuz,18,14,2,2,68,36,104,320502.521952869,456252.638364398,15130.4309489124,2969.96117164635,3413687.06972349,794855.552437825,4208542.62216131,48646
2022/07/04 00:00:00+00,2022,7,4,chokepoint6,Strait of Hormuz,15,16,1,2,80,34,114,287595.993117056,232779.452297301,21111.8382681103,7827.59595850148,3497565.51071733,549314.879640969,4046880.39035829,48647
2022/07/05 00:00:00+00,2022,7,5,chokepoint6,Strait of Hormuz,17,8,2,1,61,28,89,367760.124014023,99636.7005377957,710.422638232724,872.16703270187,3440854.73726567,468979.414222753,3909834.15148842,48648
2022/07/06 00:00:00+00,2022,7,6,chokepoint6,Strait of Hormuz,12,14,5,1,57,32,89,243715.528186229,460322.862065534,27494.3347564246,0,2644173.38586553,731532.725008188,3375706.11087372,48649
2022/07/07 00:00:00+00,2022,7,7,chokepoint6,Strait of Hormuz,9,15,2,3,57,29,86,139326.945076217,584196.710940782,31471.8835509428,7019.00570453723,3054767.58387102,762014.545272479,3816782.1291435,48650
2022/07/08 00:00:00+00,2022,7,8,chokepoint6,Strait of Hormuz,15,18,2,1,65,36,101,510762.089079586,599342.595790645,3038.71602891308,0,4320270.87157056,1113143.40089914,5433414.27246971,48651
2022/07/09 00:00:00+00,2022,7,9,chokepoint6,Strait of Hormuz,16,20,3,5,59,44,103,533268.390628863,415121.578830494,189.017269784128,11782.2040057053,2922790.32716352,960361.190734846,3883151.51789837,48652
2022/07/10 00:00:00+00,2022,7,10,chokepoint6,Strait of Hormuz,8,14,1,1,62,24,86,194301.264084887,523308.873907351,5842.85244163553,2829.81078386471,3016892.86987301,726282.801217739,3743175.67109075,48653
2022/07/11 00:00:00+00,2022,7,11,chokepoint6,Strait of Hormuz,9,14,3,3,61,29,90,248907.242698062,564940.219056821,8103.82699495007,10415.0253660352,3194902.95949504,832366.314115868,4027269.2736109,48654
2022/07/12 00:00:00+00,2022,7,12,chokepoint6,Strait of Hormuz,19,11,4,0,48,34,82,508763.005528208,935309.303344629,27891.7744817234,0,2063711.53723758,1471964.08335456,3535675.62059214,48655
2022/07/13 00:00:00+00,2022,7,13,chokepoint6,Strait of Hormuz,18,17,2,2,60,39,99,489243.673786962,704741.071981416,16703.3177098941,7826.23276096142,2581431.87753454,1218514.29623923,3799946.17377377,48656
2022/07/14 00:00:00+00,2022,7,14,chokepoint6,Strait of Hormuz,17,15,4,4,73,40,113,511735.439305408,412295.87406027,27784.1055805979,0,3401408.43428027,951815.418946276,4353223.85322655,48657
2022/07/15 00:00:00+00,2022,7,15,chokepoint6,Strait of Hormuz,14,11,2,1,81,28,109,516238.711462016,550978.80523426,1415.73547379625,2052.36299863337,4636445.12229519,1070685.61516871,5707130.7374639,48658
2022/07/16 00:00:00+00,2022,7,16,chokepoint6,Strait of Hormuz,16,12,3,6,58,37,95,364579.840328361,452777.113606868,9594.36398465992,10846.5594416931,3084972.1136828,837797.877361583,3922769.99104438,48659
2022/07/17 00:00:00+00,2022,7,17,chokepoint6,Strait of Hormuz,14,16,3,0,64,33,97,266393.460926286,844342.833074362,56928.7121958818,0,2932664.95101274,1167665.00619653,4100329.95720927,48660
2022/07/18 00:00:00+00,2022,7,18,chokepoint6,Strait of Hormuz,17,12,2,3,64,34,98,605571.636375605,684435.595915775,10074.8350759258,14061.0344860413,3579616.43083369,1314143.10185335,4893759.53268703,48661
2022/07/19 00:00:00+00,2022,7,19,chokepoint6,Strait of Hormuz,17,10,2,1,58,30,88,623158.321181159,341195.772553359,0,5384.40113633715,2931615.38965631,969738.494870855,3901353.88452716,48662
2022/07/20 00:00:00+00,2022,7,20,chokepoint6,Strait of Hormuz,13,21,2,2,66,38,104,279089.360136365,542907.170694469,16885.5339930063,0,3268703.06176615,838882.064823841,4107585.12658999,48663
2022/07/21 00:00:00+00,2022,7,21,chokepoint6,Strait of Hormuz,16,17,4,3,73,40,113,600328.963143579,809737.284993818,12693.9633548838,4087.20416887083,3099067.53615087,1426847.41566115,4525914.95181202,48664
2022/07/22 00:00:00+00,2022,7,22,chokepoint6,Strait of Hormuz,12,6,1,2,65,21,86,438599.696955863,160397.133752741,1287.29938220257,4978.58097088291,3260566.40327486,605262.711061689,3865829.11433655,48665
2022/07/23 00:00:00+00,2022,7,23,chokepoint6,Strait of Hormuz,13,17,3,3,58,36,94,400149.589426775,618032.673727755,1785.63361478595,6970.42385030833,2966314.76654344,1026938.32061962,3993253.08716307,48666
2022/07/24 00:00:00+00,2022,7,24,chokepoint6,Strait of Hormuz,17,16,1,3,69,37,106,619781.127311095,231719.766718898,799.796907345516,0,2581472.50483227,852300.690937339,3433773.19576961,48667
2022/07/25 00:00:00+00,2022,7,25,chokepoint6,Strait of Hormuz,12,13,6,2,71,33,104,389017.17232228,530323.266395101,38988.1468199667,0,3093432.23333313,958328.585537348,4051760.81887048,48668
2022/07/26 00:00:00+00,2022,7,26,chokepoint6,Strait of Hormuz,15,16,5,0,63,36,99,522636.174025584,480412.718941161,24472.1280105574,0,2731441.36084315,1027521.0209773,3758962.38182045,48669
2022/07/27 00:00:00+00,2022,7,27,chokepoint6,Strait of Hormuz,9,15,1,3,66,28,94,308393.208468863,674189.787146886,1890.5910060389,7519.11343023338,2979476.89057741,991992.700052021,3971469.59062943,48670
2022/07/28 00:00:00+00,2022,7,28,chokepoint6,Strait of Hormuz,14,14,3,3,61,34,95,485113.835771757,522852.432815323,12191.5857925031,3045.65449418563,2757199.62560682,1023203.50887377,3780403.13448059,48671
2022/07/29 00:00:00+00,2022,7,29,chokepoint6,Strait of Hormuz,17,18,5,0,47,40,87,685781.211810561,638877.959389428,11142.2521340409,0,2643196.01025392,1335801.42333403,3978997.43358795,48672
2022/07/30 00:00:00+00,2022,7,30,chokepoint6,Strait of Hormuz,10,21,4,1,76,36,112,257073.766179966,825192.716719921,11897.0198811218,0,2581857.1285471,1094163.50278101,3676020.63132811,48673
2022/07/31 00:00:00+00,2022,7,31,chokepoint6,Strait of Hormuz,21,15,7,2,58,45,103,600171.520282269,232304.825468072,29925.1168821925,0,4078585.35673662,862401.462632534,4940986.81936915,48674
2022/08/01 00:00:00+00,2022,8,1,chokepoint6,Strait of Hormuz,13,14,3,1,67,31,98,325320.037940424,587760.346189103,27116.8045600407,3643.57851152519,3513867.77679835,943840.767201093,4457708.54399944,48675
2022/08/02 00:00:00+00,2022,8,2,chokepoint6,Strait of Hormuz,17,23,5,2,52,47,99,492614.918824119,902314.235927719,9269.80595602377,0,2246562.880033,1404198.96070786,3650761.84074087,48676
2021/11/27 00:00:00+00,2021,11,27,chokepoint6,Strait of Hormuz,16,21,4,5,52,46,98,743410.808929879,534439.442533128,23421.2461006691,2889.03046699941,3214151.35769667,1304160.52803068,4518311.88572735,48677
2022/12/14 00:00:00+00,2022,12,14,chokepoint6,Strait of Hormuz,13,14,1,3,49,31,80,226627.509860764,399390.035607969,12052.7676634889,8179.4232147109,4112441.50440575,646249.736346933,4758691.24075268,48678
2022/03/28 00:00:00+00,2022,3,28,chokepoint6,Strait of Hormuz,7,17,0,1,51,25,76,191263.730355013,457667.196288056,0,0,2514993.53470718,648930.926643069,3163924.46135025,48679
2022/10/28 00:00:00+00,2022,10,28,chokepoint6,Strait of Hormuz,14,22,0,7,78,43,121,450147.233882196,614368.799618428,0,1900.56477193309,3410741.73686719,1066416.59827256,4477158.33513975,48680
2022/12/15 00:00:00+00,2022,12,15,chokepoint6,Strait of Hormuz,23,12,6,3,62,44,106,520217.059087963,75327.3758628123,27584.9620742411,4713.7272607416,3177801.41066368,627843.124285758,3805644.53494943,48681
2022/02/18 00:00:00+00,2022,2,18,chokepoint6,Strait of Hormuz,13,16,3,0,57,32,89,327965.310693574,504987.81453526,33318.7730584436,0,3016880.18170705,866271.898287278,3883152.07999433,48682
2022/03/29 00:00:00+00,2022,3,29,chokepoint6,Strait of Hormuz,12,14,6,0,47,32,79,346301.623660622,614148.282865085,19368.4458332201,0,1908942.88176188,979818.352358927,2888761.2341208,48683
2022/10/29 00:00:00+00,2022,10,29,chokepoint6,Strait of Hormuz,9,19,2,0,60,30,90,318435.497949296,708553.406568254,2997.12470015909,0,2916624.97081584,1029986.02921771,3946611.00003354,48684
2022/12/16 00:00:00+00,2022,12,16,chokepoint6,Strait of Hormuz,12,13,1,1,40,27,67,646525.235794024,347445.209253138,16751.8899700053,847.041316641743,2368379.36513463,1011569.37633381,3379948.74146844,48685
2022/02/19 00:00:00+00,2022,2,19,chokepoint6,Strait of Hormuz,22,25,4,5,60,56,116,869956.829303174,770634.016945034,9210.665051723,1111.98519725595,2879027.283894,1650913.49649719,4529940.78039118,48686
2022/03/30 00:00:00+00,2022,3,30,chokepoint6,Strait of Hormuz,16,18,1,3,44,38,82,319233.140714817,731350.569742892,15465.3059796438,11422.9080313193,1599938.10963105,1077471.92446867,2677410.03409972,48687
2022/12/17 00:00:00+00,2022,12,17,chokepoint6,Strait of Hormuz,12,15,7,1,66,35,101,314483.958440235,646402.778603231,15479.5732697805,0,2960070.96156075,976366.310313246,3936437.271874,48688
2022/02/20 00:00:00+00,2022,2,20,chokepoint6,Strait of Hormuz,11,15,1,4,72,31,103,287095.807447684,778014.276276287,6615.24535681957,8719.55872332524,3083531.34657514,1080444.88780412,4163976.23437926,48689
2022/03/31 00:00:00+00,2022,3,31,chokepoint6,Strait of Hormuz,13,19,2,2,72,36,108,341720.799080635,600361.277571923,3520.04472396966,0,4635770.25337044,945602.121376528,5581372.37474697,48690
2022/10/30 00:00:00+00,2022,10,30,chokepoint6,Strait of Hormuz,20,19,5,2,64,46,110,444721.787660768,535936.577380749,18956.7391747219,5860.31457847668,3451639.86887265,1005475.41879472,4457115.28766736,48691
