date,open,high,low,close,volume
2022-05-11,13888.15,13948.6,13589.5,13807.5,0
2022-05-12,13656.95,13665.75,13390.45,13482.65,0
2022-05-13,13621.2,13738.4,13435.15,13456.65,0
2022-05-16,13540.25,13646.15,13435.65,13591.25,0
2022-05-17,13648.45,13944.2,13632.5,13944.2,0
2022-05-18,13989.35,14063.6,13896.9,13928.3,0
2022-05-19,13625.75,13680.3,13521.05,13569.85,0
2022-05-20,13755.05,13906.25,13735.0,13900.45,0
2022-05-23,13929.75,14004.85,13814.55,13818.4,0
2022-05-24,13858.05,13882.95,13709.7,13754.45,0
2022-05-25,13805.1,13821.05,13574.95,13595.85,0
2022-05-26,13651.55,13756.1,13445.95,13753.4,0
2022-05-27,13839.3,13884.85,13769.95,13872.65,0
2022-05-30,14022.6,14162.6,14014.05,14159.85,0
2022-05-31,14106.0,14215.4,14067.2,14117.9,0
2022-06-01,14132.1,14186.5,14009.2,14095.7,0
2022-06-02,14059.25,14178.35,14030.95,14174.8,0
2022-06-03,14280.35,14298.7,14065.25,14076.45,0
2022-06-06,14042.4,14081.05,13932.75,14050.1,0
2022-06-07,13978.65,13980.75,13884.15,13924.4,0
2022-06-08,13981.65,14020.1,13832.85,13869.85,0
2022-06-09,13816.7,13988.85,13791.3,13979.45,0
2022-06-10,13825.0,13859.8,13758.25,13774.35,0
2022-06-13,13521.2,13525.15,13356.45,13434.95,0
2022-06-14,13341.95,13506.4,13324.9,13394.0,0
2022-06-15,13412.2,13448.25,13367.3,13369.25,0
2022-06-16,13508.7,13527.65,13064.8,13079.4,0
2022-06-17,13011.4,13111.3,12905.2,13027.95,0
2022-06-20,13026.15,13048.9,12855.7,12968.8,0
2022-06-21,13042.8,13275.3,13019.75,13240.6,0
2022-06-22,13176.1,13177.2,13028.65,13035.2,0
2022-06-23,13081.9,13231.65,13021.65,13190.35,0
2022-06-24,13269.2,13337.2,13248.1,13317.9,0
2022-06-27,13506.35,13509.35,13432.65,13443.5,0
2022-06-28,13389.85,13484.75,13330.9,13477.1,0
2022-06-29,13337.65,13461.85,13328.8,13402.15,0
2022-06-30,13410.8,13492.05,13353.65,13356.55,0
2022-07-01,13335.25,13421.85,13193.4,13402.3,0
2022-07-04,13378.4,13483.55,13337.65,13468.45,0
2022-07-05,13533.75,13628.4,13439.8,13454.65,0
2022-07-06,13472.8,13646.95,13443.8,13643.2,0
2022-07-07,13736.95,13777.6,13688.2,13767.7,0
2022-07-08,13873.75,13873.75,13770.9,13825.05,0
2022-07-11,13771.4,13905.75,13757.7,13873.4,0
2022-07-12,13823.6,13866.55,13758.0,13760.8,0
2022-07-13,13842.8,13860.65,13714.35,13732.25,0
2022-07-14,13771.2,13797.2,13617.3,13715.55,0
2022-07-15,13761.1,13804.0,13695.5,13789.4,0
2022-07-18,13883.8,13992.7,13880.65,13986.1,0
2022-07-19,13922.55,14067.3,13922.55,14041.8,0
2022-07-20,14220.2,14230.9,14140.0,14143.2,0
2022-07-21,14172.8,14286.8,14141.9,14277.35,0
2022-07-22,14325.05,14359.65,14265.3,14327.05,0
2022-07-25,14307.9,14334.55,14228.35,14262.1,0
2022-07-26,14284.7,14285.8,14123.1,14124.9,0
2022-07-27,14131.8,14271.35,14100.5,14260.3,0
2022-07-28,14365.05,14479.2,14331.3,14464.15,0
2022-07-29,14588.15,14677.2,14553.9,14663.6,0
2022-08-01,14741.4,14857.8,14667.15,14842.15,0
2022-08-02,14831.9,14905.75,14765.7,14836.6,0
2022-08-03,14880.65,14906.45,14750.85,14880.0,0
2022-08-04,14944.95,14974.0,14688.4,14879.2,0
2022-08-05,14933.2,14971.95,14874.85,14889.4,0
2022-08-08,14910.6,15009.75,14867.75,14994.9,0
2022-08-10,15033.3,15033.3,14919.65,14976.05,0
2022-08-11,15123.65,15129.0,15070.1,15082.65,0
2022-08-12,15102.8,15162.15,15060.85,15141.2,0
2022-08-16,15222.9,15287.15,15204.15,15282.6,0
2022-08-17,15325.35,15398.0,15307.55,15366.25,0
2022-08-18,15355.6,15413.9,15325.4,15409.95,0
2022-08-19,15426.2,15444.65,15206.15,15209.6,0
2022-08-22,15183.1,15183.7,14980.65,15002.9,0
2022-08-23,14887.0,15127.45,14881.2,15127.05,0
2022-08-24,15062.45,15152.3,15037.2,15138.15,0
2022-08-25,15208.85,15252.7,15075.55,15090.6,0
2022-08-26,15187.1,15242.3,15116.35,15165.35,0
2022-08-29,14797.8,15016.0,14795.65,14992.7,0
2022-08-30,15071.45,15338.4,15070.5,15314.75,0
2022-09-01,15142.7,15309.7,15142.7,15224.2,0
2022-09-02,15272.45,15304.3,15184.8,15190.05,0
2022-09-05,15221.75,15311.6,15221.75,15288.2,0
2022-09-06,15339.3,15386.35,15248.2,15311.7,0
2022-09-07,15222.25,15333.9,15219.55,15323.15,0
2022-09-08,15430.2,15448.7,15366.4,15441.75,0
2022-09-09,15547.55,15548.3,15426.65,15462.8,0
2022-09-12,15524.7,15599.9,15522.6,15573.8,0
2022-09-13,15667.35,15686.5,15635.4,15667.5,0
2022-09-14,15423.9,15687.6,15423.9,15626.8,0
2022-09-15,15686.0,15724.05,15544.25,15573.05,0
2022-09-16,15529.35,15539.75,15198.2,15264.1,0
2022-09-19,15264.25,15348.35,15135.55,15299.55,0
2022-09-20,15423.5,15557.05,15417.65,15450.65,0
2022-09-21,15449.25,15516.45,15320.3,15356.8,0
2022-09-22,15284.6,15386.45,15225.15,15344.1,0
2022-09-23,15324.3,15359.25,15033.5,15056.45,0
2022-09-26,14916.9,14930.95,14671.6,14721.7,0
2022-09-27,14805.85,14874.0,14652.85,14755.0,0
2022-09-28,14617.4,14768.25,14577.15,14594.15,0
2022-09-29,14748.2,14783.05,14569.55,14617.9,0
2022-09-30,14586.9,14881.3,14517.2,14837.45,0
2022-10-03,14837.1,14857.65,14585.85,14632.15,0
2022-10-04,14869.55,14975.05,14855.4,14965.35,0
2022-10-06,15063.55,15119.8,15042.9,15042.9,0
2022-10-07,15030.2,15055.2,14943.5,15037.2,0
2022-10-10,14857.0,14988.95,14819.4,14961.25,0
2022-10-11,14980.45,14980.45,14694.8,14700.9,0
2022-10-12,14761.45,14844.2,14676.75,14834.55,0
2022-10-13,14811.2,14831.75,14683.8,14732.35,0
2022-10-14,14979.15,14988.4,14804.25,14825.05,0
2022-10-17,14783.2,14920.3,14719.1,14915.2,0
2022-10-18,15009.1,15071.7,15009.1,15061.95,0
2022-10-19,15120.4,15152.65,15040.05,15072.45,0
2022-10-20,14998.45,15128.25,14979.85,15115.45,0
2022-10-21,15159.6,15181.05,15036.35,15082.45,0
2022-10-24,15225.45,15247.0,15179.85,15206.1,0
2022-10-25,15251.75,15251.75,15145.55,15148.35,0
2022-10-27,15246.55,15272.95,15172.25,15262.25,0
2022-10-28,15265.45,15290.15,15191.75,15247.05,0
2022-10-31,15333.15,15432.5,15327.9,15428.35,0
2022-11-01,15507.95,15545.6,15461.15,15534.2,0
2022-11-02,15560.45,15560.45,15470.45,15486.7,0
2022-11-03,15407.8,15518.75,15405.1,15481.5,0
2022-11-04,15495.75,15542.1,15454.45,15537.3,0
2022-11-07,15610.95,15646.6,15505.9,15614.75,0
2022-11-09,15684.45,15684.45,15535.65,15539.3,0
2022-11-10,15490.25,15523.8,15384.55,15444.8,0
2022-11-11,15633.5,15661.05,15612.5,15650.8,0
2022-11-14,15672.5,15684.0,15628.05,15641.15,0
2022-11-15,15678.5,15708.6,15609.55,15705.45,0
2022-11-16,15696.55,15709.65,15607.5,15657.7,0
2022-11-17,15630.55,15661.05,15574.4,15586.9,0
2022-11-18,15634.3,15643.95,15472.65,15548.7,0
2022-11-21,15514.6,15517.75,15431.45,15449.9,0
2022-11-22,15472.65,15517.55,15437.7,15513.25,0
2022-11-23,15572.75,15572.75,15521.55,15525.5,0
2022-11-24,15588.45,15704.4,15568.3,15696.45,0
2022-11-25,15719.8,15742.95,15668.55,15716.3,0
2022-11-28,15683.75,15817.15,15683.75,15775.55,0
2022-11-29,15784.55,15859.15,15784.1,15800.2,0
2022-11-30,15827.45,15988.45,15820.85,15967.05,0
2022-12-01,16041.15,16041.15,15972.95,15994.1,0
2022-12-02,15977.5,15989.1,15909.75,15966.65,0
2022-12-05,15994.95,15996.9,15882.1,15960.15,0
2022-12-06,15904.1,15936.5,15881.85,15926.4,0
2022-12-07,15932.25,15953.1,15836.5,15854.3,0
2022-12-08,15881.8,15918.6,15860.6,15912.3,0
2022-12-09,15964.85,15964.85,15728.0,15809.8,0
2022-12-12,15759.65,15836.5,15688.7,15827.5,0
2022-12-13,15863.25,15913.75,15831.55,15893.7,0
2022-12-14,15958.15,15988.4,15946.55,15950.35,0
2022-12-15,15938.05,15967.95,15759.05,15763.45,0
2022-12-16,15710.9,15799.05,15625.4,15639.4,0
2022-12-19,15658.85,15763.45,15606.6,15759.0,0
2022-12-20,15704.05,15740.05,15581.05,15724.75,0
2022-12-21,15772.95,15811.65,15498.8,15527.4,0
2022-12-22,15599.55,15635.15,15370.0,15419.45,0
2022-12-23,15300.75,15347.15,15019.45,15064.5,0
2022-12-26,15060.85,15350.0,14985.55,15299.5,0
2022-12-27,15375.2,15433.35,15278.8,15423.4,0
2022-12-28,15390.55,15468.05,15364.55,15419.5,0
2022-12-29,15370.0,15508.35,15307.25,15508.35,0
2022-12-30,15557.75,15581.35,15426.1,15454.4,0
2023-01-02,15479.95,15536.25,15434.05,15533.05,0
2023-01-03,15515.75,15575.4,15501.55,15557.55,0
2023-01-04,15563.15,15574.0,15376.25,15385.45,0
2023-01-05,15446.5,15461.45,15286.4,15392.55,0
2023-01-06,15401.35,15418.95,15220.15,15274.05,0
2023-01-09,15360.4,15471.75,15353.5,15439.3,0
2023-01-10,15470.0,15470.1,15262.8,15330.9,0
2023-01-11,15342.75,15374.45,15257.8,15292.5,0
2023-01-12,15329.7,15346.9,15203.95,15284.6,0
2023-01-13,15295.9,15369.85,15215.15,15338.4,0
2023-01-16,15398.15,15421.2,15277.15,15300.65,0
2023-01-17,15328.85,15410.3,15292.65,15399.05,0
2023-01-18,15416.6,15479.5,15376.65,15462.4,0
2023-01-19,15427.15,15455.15,15387.4,15407.55,0
2023-01-20,15428.2,15443.15,15337.25,15346.2,0
2023-01-23,15411.5,15427.4,15365.1,15390.45,0
2023-01-24,15451.2,15458.85,15364.5,15373.25,0
2023-01-25,15364.4,15364.5,15146.65,15190.6,0
2023-01-27,15160.15,15163.05,14779.75,14882.1,0
2023-01-30,14807.5,14954.2,14675.5,14868.2,0
2023-01-31,14906.45,14962.95,14788.85,14952.65,0
2023-02-01,15054.8,15153.85,14623.0,14838.95,0
2023-02-02,14760.35,14887.25,14699.6,14842.35,0
2023-02-03,14904.1,14972.0,14746.85,14947.55,0
2023-02-06,14939.4,14953.15,14870.9,14929.9,0
2023-02-07,14950.15,14970.45,14846.5,14902.65,0
2023-02-08,14927.55,15046.6,14924.85,15022.25,0
2023-02-09,15036.85,15053.95,14957.15,15034.3,0
2023-02-10,14992.65,15031.05,14969.7,15006.8,0
2023-02-13,15011.35,15021.95,14876.1,14893.85,0
2023-02-14,14936.2,14987.85,14879.6,14963.2,0
2023-02-15,14939.0,15053.4,14923.3,15044.5,0
2023-02-16,15098.45,15135.0,15060.3,15068.75,0
2023-02-17,15036.25,15076.85,14967.0,15001.55,0
2023-02-20,15023.45,15036.15,14920.9,14938.0,0
2023-02-21,14982.0,14992.45,14894.35,14922.1,0
2023-02-22,14854.15,14860.7,14674.25,14697.75,0
2023-02-23,14715.2,14740.45,14599.85,14678.35,0
2023-02-24,14723.4,14741.85,14599.45,14629.9,0
2023-02-27,14600.9,14600.9,14466.05,14558.0,0
2023-02-28,14550.0,14584.15,14476.4,14529.75,0
2023-03-01,14557.0,14674.85,14556.45,14668.2,0
2023-03-02,14654.8,14668.2,14576.35,14583.7,0
2023-03-03,14686.25,14812.9,14680.15,14772.45,0
2023-03-06,14848.35,14941.15,14848.35,14885.4,0
2023-03-08,14843.1,14932.3,14792.2,14921.2,0
2023-03-09,14947.05,14952.7,14789.9,14798.4,0
2023-03-10,14695.05,14695.05,14594.2,14684.05,0
2023-03-13,14681.55,14752.7,14421.35,14471.8,0
2023-03-14,14462.0,14498.95,14306.95,14374.65,0
2023-03-15,14458.15,14494.2,14298.9,14317.9,0
2023-03-16,14328.5,14387.45,14189.35,14351.9,0
2023-03-17,14436.25,14463.9,14327.9,14437.8,0
2023-03-20,14389.85,14389.85,14197.35,14327.9,0
2023-03-21,14379.05,14427.6,14340.1,14408.6,0
2023-03-22,14470.05,14496.95,14432.35,14453.55,0
2023-03-23,14422.95,14490.4,14388.75,14397.15,0
2023-03-24,14409.0,14433.55,14258.25,14266.55,0
2023-03-27,14306.6,14348.8,14239.0,14245.65,0
2023-03-28,14289.95,14300.05,14177.75,14215.55,0
2023-03-29,14218.6,14377.3,14218.6,14367.35,0
2023-03-31,14442.3,14576.6,14442.3,14553.6,0
2023-04-03,14621.05,14621.05,14541.9,14606.15,0
2023-04-05,14620.7,14718.2,14611.8,14712.15,0
2023-04-06,14701.1,14785.6,14673.7,14761.45,0
2023-04-10,14797.35,14832.95,14767.1,14783.1,0
2023-04-11,14854.65,14893.35,14814.7,14866.8,0
2023-04-12,14902.2,14949.1,14872.55,14944.95,0
2023-04-13,14946.45,14965.35,14885.3,14953.85,0
2023-04-17,14970.35,14970.35,14794.55,14902.5,0
2023-04-18,14949.1,14949.1,14853.05,14896.4,0
2023-04-19,14901.25,14905.2,14832.95,14850.45,0
2023-04-20,14878.55,14905.6,14836.05,14861.4,0
2023-04-21,14879.6,14888.15,14790.05,14841.9,0
2023-04-24,14903.95,14937.0,14841.8,14933.7,0
2023-04-25,14945.8,14981.2,14917.35,14950.1,0
2023-04-26,14954.2,15002.9,14918.95,14994.7,0
2023-04-27,14999.9,15085.55,14989.3,15077.8,0
2023-04-28,15111.05,15235.35,15078.05,15207.85,0
2023-05-02,15276.2,15327.35,15265.5,15291.5,0
2023-05-03,15277.75,15305.0,15240.1,15272.0,0
2023-05-04,15282.25,15414.65,15274.8,15393.65,0
2023-05-05,15330.35,15394.85,15266.1,15278.55,0
2023-05-08,15321.9,15440.6,15312.15,15431.35,0
2023-05-09,15462.75,15502.5,15394.25,15415.15,0
2023-05-10,15458.05,15475.85,15372.9,15464.4,0
2023-05-11,15512.35,15520.45,15462.0,15487.5,0
2023-05-12,15475.05,15505.95,15401.95,15475.15,0
2023-05-15,15495.85,15591.65,15466.6,15540.5,0
2023-05-16,15584.4,15591.9,15477.25,15486.35,0
2023-05-17,15508.25,15511.85,15367.35,15438.2,0
2023-05-18,15506.65,15514.5,15347.2,15362.9,0
2023-05-19,15399.5,15418.7,15279.25,15405.65,0
2023-05-22,15409.05,15517.35,15387.1,15497.7,0
2023-05-23,15551.05,15595.55,15529.0,15534.75,0
2023-05-24,15517.2,15591.35,15493.55,15516.9,0
2023-05-25,15510.2,15567.8,15474.35,15567.2,0
2023-05-26,15589.5,15703.45,15567.9,15689.1,0
2023-05-29,15791.75,15805.5,15758.45,15772.95,0
2023-05-30,15784.25,15823.4,15760.15,15801.7,0
2023-05-31,15773.8,15788.65,15706.6,15763.2,0
2023-06-01,15801.95,15823.8,15744.15,15757.65,0
2023-06-02,15816.8,15838.1,15775.0,15805.1,0
2023-06-05,15877.45,15898.7,15851.8,15863.1,0
2023-06-06,15873.75,15895.05,15816.8,15892.25,0
2023-06-07,15938.3,16015.75,15920.7,16009.65,0
2023-06-08,16021.7,16048.75,15906.7,15930.45,0
2023-06-09,15947.95,15961.45,15866.8,15877.85,0
2023-06-12,15913.2,15945.65,15874.95,15938.4,0
2023-06-13,15964.8,16057.45,15964.8,16050.1,0
2023-06-14,16082.15,16093.9,16035.5,16079.4,0
2023-06-15,16106.85,16138.55,16039.3,16055.1,0
2023-06-16,16100.9,16210.85,16093.45,16180.2,0
2023-06-19,16231.05,16244.3,16117.95,16142.5,0
2023-06-20,16147.55,16215.3,16081.25,16212.05,0
2023-06-21,16244.55,16277.2,16201.55,16244.65,0
2023-06-22,16252.75,16264.0,16130.15,16145.75,0
2023-06-23,16126.7,16130.45,15999.6,16011.7,0
2023-06-26,16017.5,16077.9,15995.45,16071.0,0
2023-06-27,16118.65,16170.7,16104.4,16164.5,0
2023-06-28,16239.85,16294.6,16210.55,16292.9,0
2023-06-30,16354.95,16437.45,16326.0,16426.0,0
2023-07-03,16490.95,16541.9,16485.3,16534.25,0
2023-07-04,16597.5,16599.25,16499.15,16557.15,0
2023-07-05,16580.2,16611.15,16540.2,16609.75,0
2023-07-06,16600.75,16703.3,16590.7,16688.25,0
2023-07-07,16653.3,16718.2,16541.6,16559.85,0
2023-07-10,16620.9,16623.95,16530.75,16559.5,0
2023-07-11,16610.95,16698.8,16597.55,16653.55,0
2023-07-12,16697.1,16703.25,16627.3,16637.25,0
2023-07-13,16726.95,16774.5,16596.45,16647.45,0
2023-07-14,16695.7,16786.0,16655.05,16779.7,0
2023-07-17,16811.65,16884.95,16784.35,16876.0,0
2023-07-18,16932.95,16940.15,16818.3,16875.5,0
2023-07-19,16919.05,16964.25,16877.45,16961.85,0
2023-07-20,16965.45,17051.0,16912.7,17037.75,0
2023-07-21,16931.95,16991.4,16874.95,16925.05,0
2023-07-24,16921.75,16948.4,16852.2,16859.35,0
2023-07-25,16918.8,16918.85,16832.45,16895.9,0
2023-07-26,16950.7,17011.0,16931.6,16971.8,0
2023-07-27,17038.35,17056.2,16873.0,16948.65,0
2023-07-28,16935.05,16960.5,16880.6,16942.8,0
2023-07-31,16972.5,17072.8,16939.0,17053.15,0
2023-08-01,17096.6,17102.1,17026.3,17051.95,0
2023-08-02,17005.6,17018.85,16756.1,16850.45,0
2023-08-03,16818.35,16878.75,16692.4,16781.05,0
2023-08-04,16847.4,16914.45,16836.7,16881.7,0
2023-08-07,16948.35,16970.05,16897.8,16954.7,0
2023-08-08,16991.85,16998.15,16890.15,16949.8,0
2023-08-09,16966.85,17011.95,16881.9,17002.25,0
2023-08-10,16999.5,17013.15,16902.0,16946.2,0
2023-08-11,16970.05,16970.05,16846.6,16852.85,0
2023-08-14,16827.75,16853.9,16661.35,16809.85,0
2023-08-16,16779.6,16867.8,16733.9,16841.95,0
2023-08-17,16858.85,16869.4,16782.25,16788.05,0
2023-08-18,16768.0,16803.25,16722.05,16735.9,0
2023-08-21,16780.75,16872.55,16766.85,16846.15,0
2023-08-22,16886.95,16925.45,16875.3,16901.35,0
2023-08-23,16950.9,16981.85,16912.3,16950.15,0
2023-08-24,17039.25,17074.25,16916.45,16926.3,0
2023-08-25,16871.0,16905.7,16786.05,16803.55,0
2023-08-28,16866.4,16918.25,16823.65,16870.85,0
2023-08-29,16933.85,16938.8,16898.25,16933.6,0
2023-08-30,17010.15,17035.6,16959.35,16964.95,0
2023-08-31,17001.35,17011.8,16905.05,16940.55,0
2023-09-01,16940.2,17088.1,16931.95,17066.65,0
2023-09-04,17157.9,17191.2,17108.45,17185.6,0
2023-09-05,17228.2,17264.9,17203.3,17255.55,0
2023-09-06,17274.2,17298.8,17198.75,17287.1,0
2023-09-07,17292.35,17395.0,17269.1,17382.25,0
2023-09-08,17437.65,17519.6,17412.2,17487.05,0
2023-09-11,17567.2,17660.8,17553.6,17654.4,0
2023-09-12,17753.95,17754.05,17422.3,17455.7,0
2023-09-13,17458.4,17540.85,17364.8,17523.65,0
2023-09-14,17593.25,17648.55,17546.75,17604.3,0
2023-09-15,17662.8,17691.85,17621.35,17649.25,0
2023-09-18,17666.85,17671.6,17602.8,17605.15,0
2023-09-20,17513.2,17571.15,17420.15,17457.95,0
2023-09-21,17409.1,17422.75,17273.55,17308.15,0
2023-09-22,17314.4,17361.8,17226.7,17266.15,0
2023-09-25,17276.35,17308.2,17198.45,17271.35,0
2023-09-26,17284.9,17312.35,17250.3,17284.85,0
2023-09-27,17270.4,17352.1,17217.45,17347.95,0
2023-09-28,17384.05,17389.2,17147.0,17195.35,0
2023-09-29,17227.55,17357.15,17205.2,17292.8,0
2023-10-03,17294.5,17295.45,17201.7,17250.2,0
2023-10-04,17195.55,17200.7,17032.6,17129.4,0
2023-10-05,17202.25,17234.0,17154.3,17195.5,0
2023-10-06,17263.35,17310.1,17237.1,17290.9,0
2023-10-09,17170.5,17206.85,17096.65,17110.7,0
2023-10-10,17184.55,17319.3,17184.55,17306.1,0
2023-10-11,17380.65,17447.8,17375.5,17405.25,0
2023-10-12,17438.3,17457.85,17402.45,17411.05,0
2023-10-13,17323.05,17436.5,17306.55,17374.8,0
2023-10-16,17390.35,17431.5,17353.15,17390.75,0
2023-10-17,17490.05,17494.5,17437.95,17470.0,0
2023-10-18,17484.35,17492.4,17332.3,17339.85,0
2023-10-19,17251.2,17344.6,17202.25,17299.25,0
2023-10-20,17258.3,17295.05,17190.6,17208.0,0
2023-10-23,17204.75,17224.8,16859.85,16875.55,0
2023-10-25,16912.4,16967.1,16677.15,16763.25,0
2023-10-26,16678.7,16689.1,16466.25,16558.35,0
2023-10-27,16636.05,16793.1,16634.6,16773.8,0
2023-10-30,16784.95,16837.8,16661.95,16831.65,0
2023-10-31,16909.7,16910.0,16785.55,16807.15,0
2023-11-01,16808.5,16834.1,16719.1,16731.35,0
2023-11-02,16849.95,16903.75,16823.0,16899.65,0
2023-11-03,16990.35,17027.45,16983.05,16997.05,0
2023-11-06,17105.35,17168.75,17080.95,17161.45,0
2023-11-07,17170.35,17200.6,17120.75,17195.85,0
2023-11-08,17242.65,17269.25,17215.0,17254.95,0
2023-11-09,17284.95,17288.6,17209.55,17224.05,0
2023-11-10,17189.7,17274.9,17156.85,17268.95,0
2023-11-12,17380.5,17384.15,17347.9,17360.15,0
2023-11-13,17335.0,17339.15,17278.65,17314.0,0
2023-11-15,17493.3,17518.9,17448.3,17506.5,0
2023-11-16,17518.1,17668.65,17486.5,17588.1,0
2023-11-17,17537.45,17649.05,17528.85,17591.4,0
2023-11-20,17618.55,17636.4,17556.1,17575.25,0
2023-11-21,17644.5,17665.0,17617.2,17624.4,0
2023-11-22,17637.45,17654.6,17533.75,17626.6,0
2023-11-23,17654.15,17693.25,17627.35,17644.4,0
2023-11-24,17661.3,17684.15,17631.75,17636.0,0
2023-11-28,17701.05,17760.0,17665.65,17754.05,0
2023-11-29,17831.65,17911.35,17823.45,17901.95,0
2023-11-30,17926.9,18007.1,17845.9,17986.05,0
2023-12-01,18061.8,18141.65,18053.15,18101.9,0
2023-12-04,18422.35,18460.0,18315.45,18450.95,0
2023-12-05,18541.3,18594.9,18453.65,18589.3,0
2023-12-06,18677.25,18698.8,18594.4,18684.3,0
2023-12-07,18696.75,18721.8,18619.75,18712.55,0
2023-12-08,18752.25,18785.7,18588.15,18706.95,0
2023-12-11,18726.35,18780.45,18710.15,18772.7,0
2023-12-12,18809.9,18819.7,18635.35,18683.35,0
2023-12-13,18723.7,18770.45,18601.5,18759.45,0
2023-12-14,18906.4,18996.25,18893.75,18983.6,0
2023-12-15,19071.95,19165.1,19020.55,19137.55,0
2023-12-18,19149.15,19201.55,19073.1,19149.9,0
2023-12-19,19212.55,19213.55,19067.2,19168.0,0
2023-12-20,19264.4,19303.6,18727.1,18738.25,0
2023-12-21,18647.85,18965.8,18582.95,18964.7,0
2023-12-22,19011.25,19089.95,18934.75,19039.35,0
2023-12-26,19095.0,19173.8,19059.4,19157.75,0
2023-12-27,19219.4,19312.3,19189.8,19291.4,0
2023-12-28,19358.35,19414.55,19313.1,19398.75,0
2023-12-29,19394.5,19450.1,19338.35,19420.1,0
2024-01-01,19452.0,19543.25,19421.4,19428.8,0
2024-01-02,19496.8,19499.8,19271.65,19415.9,0
2024-01-03,19434.3,19442.2,19343.15,19370.3,0
2024-01-04,19451.8,19560.4,19433.5,19550.05,0
2024-01-05,19602.1,19637.1,19490.95,19587.95,0
2024-01-08,19636.0,19641.85,19400.6,19420.45,0
2024-01-09,19549.5,19596.05,19439.1,19461.8,0
2024-01-10,19463.55,19532.3,19354.1,19524.15,0
2024-01-11,19589.75,19626.5,19532.3,19592.65,0
2024-01-12,19691.25,19775.9,19635.75,19753.05,0
2024-01-15,19876.5,19896.9,19763.8,19893.05,0
2024-01-16,19894.3,19923.3,19736.2,19826.1,0
2024-01-17,19556.4,19707.7,19470.05,19497.2,0
2024-01-18,19388.4,19468.65,19143.5,19430.05,0
2024-01-19,19555.95,19618.95,19537.15,19614.7,0
2024-01-20,19698.05,19718.7,19582.7,19611.85,0
2024-01-23,19743.5,19752.35,19158.75,19211.0,0
2024-01-24,19193.15,19470.65,19080.5,19456.6,0
2024-01-25,19479.65,19480.05,19289.8,19406.1,0
2024-01-29,19475.4,19728.9,19470.05,19714.8,0
2024-01-30,19770.25,19799.25,19558.8,19576.85,0
2024-01-31,19574.15,19813.3,19546.4,19792.35,0
2024-02-01,19869.95,19871.25,19703.75,19771.0,0
2024-02-02,19884.65,20101.15,19874.8,19908.65,0
2024-02-05,19989.65,20044.0,19805.75,19847.2,0
2024-02-06,19923.2,20044.45,19824.85,20040.95,0
2024-02-07,20157.2,20169.9,20011.45,20125.75,0
2024-02-08,20207.55,20209.05,19949.35,20017.3,0
2024-02-09,20015.0,20040.65,19745.45,19963.2,0
2024-02-12,19999.95,20015.0,19634.6,19669.3,0
2024-02-13,19709.8,19796.05,19508.75,19776.3,0
2024-02-14,19618.1,19943.75,19579.2,19936.8,0
2024-02-15,20011.7,20065.75,19952.0,20043.0,0
2024-02-16,20136.85,20191.45,20098.1,20154.5,0
2024-02-19,20244.25,20301.0,20174.9,20240.55,0
2024-02-20,20242.65,20285.8,20190.7,20281.6,0
2024-02-21,20329.1,20342.3,20077.8,20111.55,0
2024-02-22,20179.25,20308.9,20004.1,20287.6,0
2024-02-23,20358.7,20365.65,20280.15,20299.0,0
2024-02-26,20299.5,20335.75,20210.35,20254.45,0
2024-02-27,20249.25,20329.1,20234.95,20291.2,0
2024-02-28,20323.5,20335.65,19987.35,19994.9,0
2024-02-29,20009.25,20160.05,19901.3,20140.95,0
2024-03-01,20171.9,20360.2,20171.0,20343.9,0
2024-03-02,20419.55,20446.8,20400.3,20417.65,0
2024-03-04,20456.75,20482.6,20383.15,20424.7,0
2024-03-05,20422.3,20440.4,20328.0,20388.55,0
2024-03-06,20368.75,20396.75,20139.35,20383.7,0
2024-03-07,20413.65,20471.35,20384.5,20428.5,0
2024-03-11,20478.75,20483.25,20264.3,20276.05,0
2024-03-12,20299.8,20326.25,20135.3,20164.7,0
2024-03-13,20236.8,20247.9,19549.5,19629.65,0
2024-03-14,19598.4,19933.9,19514.7,19926.9,0
2024-03-15,19867.75,19942.4,19671.15,19802.5,0
2024-03-18,19804.3,19894.45,19709.2,19844.25,0
2024-03-19,19785.8,19798.95,19594.1,19603.65,0
2024-03-20,19651.7,19697.45,19465.85,19641.4,0
2024-03-21,19790.85,19916.45,19790.85,19897.35,0
2024-03-22,19855.0,20048.6,19806.7,19984.25,0
2024-03-26,19895.55,20044.5,19895.3,20009.5,0
2024-03-27,20063.0,20174.4,20063.0,20100.5,0
2024-03-28,20150.35,20380.5,20146.15,20264.7,0
2024-04-01,20392.25,20504.5,20387.05,20496.5,0
2024-04-02,20524.15,20579.25,20481.85,20574.75,0
2024-04-03,20528.2,20657.9,20496.55,20612.55,0
2024-04-04,20755.35,20772.4,20537.5,20686.05,0
2024-04-05,20654.75,20730.15,20609.9,20718.5,0
2024-04-08,20806.85,20866.1,20768.5,20818.3,0
2024-04-09,20912.75,20912.75,20741.5,20793.5,0
2024-04-10,20864.55,20933.85,20822.85,20901.9,0
2024-04-12,20873.2,20931.4,20735.15,20751.6,0
2024-04-15,20493.3,20623.8,20362.3,20487.65,0
2024-04-16,20361.25,20495.2,20326.25,20445.75,0
2024-04-18,20515.15,20617.1,20291.15,20376.5,0
